date,akher gur (red sugar)_avg_retail_price,akher gur (red sugar)_avg_wholesale_price,bull (3 years)_avg_retail_price,bull (3 years)_avg_wholesale_price,bull (60 kg meat)_avg_retail_price,bull (60 kg meat)_avg_wholesale_price,chitta gur (red sugar)_avg_retail_price,chitta gur (red sugar)_avg_wholesale_price,cow (2 litre milk)_avg_retail_price,cow (2 litre milk)_avg_wholesale_price,date gur (red sugar)_avg_retail_price,date gur (red sugar)_avg_wholesale_price,firewood - log(doom)_avg_retail_price,firewood - log(doom)_avg_wholesale_price,firewood - mango_avg_retail_price,firewood - mango_avg_wholesale_price,firewood - shal_gozari_avg_retail_price,firewood - shal_gozari_avg_wholesale_price,firewood - shimul_avg_retail_price,firewood - shimul_avg_wholesale_price,firewood - tamarind_wood apple_avg_retail_price,firewood - tamarind_wood apple_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,goat (female - 6 kg meat)_avg_retail_price,goat (female - 6 kg meat)_avg_wholesale_price,goat (male - 6 kg meat)_avg_retail_price,goat (male - 6 kg meat)_avg_wholesale_price,gold (gini)_avg_retail_price,gold (gini)_avg_wholesale_price,gold-tejab_avg_retail_price,gold-tejab_avg_wholesale_price,goor_avg_retail_price,goor_avg_wholesale_price,gram-husk_avg_retail_price,gram-husk_avg_wholesale_price,iodized salt (loose) - ordinary_avg_retail_price,iodized salt (loose) - ordinary_avg_wholesale_price,iodized salt (packed)_avg_retail_price,iodized salt (packed)_avg_wholesale_price,kharh (paddy straw)_avg_retail_price,kharh (paddy straw)_avg_wholesale_price,khesari-husk_avg_retail_price,khesari-husk_avg_wholesale_price,masur-husk_avg_retail_price,masur-husk_avg_wholesale_price,paddy-husk_avg_retail_price,paddy-husk_avg_wholesale_price,ram (6 kg meat)_sheep_avg_retail_price,ram (6 kg meat)_sheep_avg_wholesale_price,silver_avg_retail_price,silver_avg_wholesale_price,sugar (imported)_avg_retail_price,sugar (imported)_avg_wholesale_price,sugar (local)_avg_retail_price,sugar (local)_avg_wholesale_price,sugar (o.m.s._t.c.b.)_avg_retail_price,sugar (o.m.s._t.c.b.)_avg_wholesale_price,wheat-husk_avg_retail_price,wheat-husk_avg_wholesale_price
2016-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,1400.0,,,,,,,,,,,,,,,,,45.0,4300.0,,,,
2016-02-22,52.0,4800.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,66.5,6500.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,16.5,1454.0,24.0,2898.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4461.0,407.5,7148.0,,,29.0,2770.0
2016-02-23,51.0,4525.0,,,,,,,,,62.5,5200.0,,,5.5,450.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,16.5,1550.0,23.5,2498.0,,,,,,,,,,,558.0,650.0,46.5,4474.0,438.0,4399.0,,,23.5,2200.0
2016-02-24,52.5,4760.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,71.5,6500.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,15.5,1454.0,24.0,2440.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4476.0,46.5,4402.0,,,29.0,2770.0
2016-02-25,50.5,4667.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,65.0,5550.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,14.5,1293.0,23.5,2445.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,46.5,4466.0,382.0,4412.0,,,26.5,2485.0
2016-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1000.0,,,,,,,,,,,,,,,,,45.0,4300.0,,,,
2016-02-28,51.5,4760.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,71.5,6500.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,15.5,1305.0,24.0,2440.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4474.0,46.0,4401.0,,,29.0,2770.0
2016-02-29,51.5,4760.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,71.5,6500.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,14.5,1305.0,24.0,2400.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4471.0,46.5,4409.0,,,26.5,2485.0
2016-03-01,51.5,4567.0,,,,,,,,,67.5,,,,5.5,450.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,14.5,1333.0,24.0,2450.0,,,,,,,,,,,558.0,650.0,46.5,4479.0,45.5,4396.0,,,23.5,2200.0
2016-03-02,50.5,4667.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,64.5,5550.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.0,2010.0,14.0,1230.0,23.5,2418.0,3.5,,28.0,2610.0,19.5,1810.0,10.0,950.0,2650.0,2700.0,547.5,650.0,47.0,4490.0,46.5,4456.0,,,27.0,2585.0
2016-03-03,50.5,4667.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,64.5,5550.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,13.5,1206.0,23.5,2440.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4497.0,46.5,4459.0,,,26.5,2460.0
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-06,50.5,4767.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,66.0,5550.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,13.5,1200.0,23.5,2436.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4498.0,46.5,4455.0,,,26.5,2460.0
2016-03-07,51.5,4880.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,74.0,6500.0,,,5.5,525.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,14.0,1200.0,23.5,2420.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4501.0,46.5,4444.0,,,29.0,2770.0
2016-03-08,54.0,5100.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,75.0,6500.0,,,6.5,600.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,13.5,1196.0,24.5,2525.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.5,4535.0,46.5,4485.0,,,26.5,2460.0
2016-03-09,57.5,5150.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,15.0,1293.0,24.0,2571.0,,,,,,,,,,,558.0,650.0,47.5,4243.0,46.5,4485.0,,,,
2016-03-10,52.0,4920.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,63.0,5550.0,,,6.5,600.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,14.0,1196.0,24.0,2533.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,47.0,4521.0,46.5,4485.0,,,29.0,2770.0
2016-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-13,55.5,5267.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,15.5,1367.0,24.0,2525.0,,,,,,,,,,,558.0,650.0,47.5,4536.0,517.0,4483.0,,,,
2016-03-14,57.5,5150.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,14.5,1317.0,24.5,2583.0,,,,,,,,,,,558.0,650.0,47.5,4526.0,47.0,4497.0,,,23.5,2150.0
2016-03-15,52.0,4867.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,63.0,6700.0,,,6.0,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,31304.0,37000.0,,,,,22.5,2020.0,15.0,1238.0,23.5,2463.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,547.5,650.0,47.5,4536.0,474.0,4518.0,,,27.0,2485.0
2016-03-16,52.5,4775.0,,,,,,,,,52.5,6900.0,,,5.5,470.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,14.5,1150.0,24.0,2620.0,,,,,,,9.0,650.0,,,558.0,650.0,47.5,4530.0,47.5,4553.0,,,24.5,2200.0
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-20,53.5,5000.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,72.5,7750.0,,,6.0,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,32161.5,37000.0,,,,,22.5,2020.0,14.5,1263.0,24.0,2513.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,547.5,650.0,47.5,4553.0,474.5,4529.0,,,25.5,2373.0
2016-03-21,54.0,4875.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,72.5,7750.0,,,6.0,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,32161.5,37000.0,,,,,22.5,2020.0,15.5,1263.0,24.5,2557.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,547.5,650.0,48.5,4633.0,47.5,4602.0,,,27.0,2485.0
2016-03-22,54.0,4880.0,,,,,,,,,66.5,5400.0,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,15.0,1284.0,24.0,2500.0,,,,,,,,,,,558.0,650.0,49.0,4803.0,440.5,4646.0,,,,
2016-03-23,54.5,5300.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,72.5,,,,6.5,600.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,32161.5,38000.0,,,,,22.5,2020.0,16.5,1338.0,23.5,2483.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,547.5,650.0,49.5,4794.0,48.5,4687.0,,,29.0,2770.0
2016-03-24,52.0,5080.0,,,,,,,,,72.5,9000.0,,,5.5,470.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,18.0,1683.0,23.5,2525.0,,,,,,,9.0,650.0,,,558.0,650.0,49.5,4840.0,49.0,4775.0,,,25.5,2240.0
2016-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1000.0,29.0,,,,,,,,,,,,,,49.0,4600.0,47.5,4525.0,,,,
2016-03-27,53.0,5167.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,72.5,,,,5.5,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,32161.5,38000.0,,,,,22.5,2020.0,17.0,1492.0,23.5,2500.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,547.5,650.0,50.5,4857.0,385.5,4805.0,,,26.5,2417.0
2016-03-28,57.5,5150.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,16.5,1457.0,24.5,2550.0,,,,,,,,,,,558.0,650.0,50.5,4893.0,49.5,4808.0,,,,
2016-03-29,54.0,5075.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,72.5,,,,6.0,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,33447.5,40000.0,,,,,22.5,2020.0,15.0,1213.0,23.5,2500.0,3.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,536.0,650.0,50.0,9035.0,385.5,4816.0,,,27.0,2585.0
2016-03-30,57.5,5150.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,15.5,1363.0,24.0,2417.0,,,,,,,,,,,558.0,650.0,50.5,10719.0,49.5,4899.0,,,,
2016-03-31,54.5,4975.0,,,,,,,,,,,,,5.5,470.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,17.0,1602.0,23.5,2471.0,,,,,,,9.0,650.0,,,558.0,650.0,50.5,4892.0,50.0,4823.0,,,26.5,2450.0
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,51.0,4900.0,49.0,4700.0,,,,
2016-04-03,54.5,4975.0,,,,,,,,,,,,,5.5,470.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,18.5,1768.0,24.5,2578.0,,,,,,,9.0,650.0,,,558.0,650.0,51.0,4941.0,412.0,4854.0,,,26.5,2400.0
2016-04-04,56.5,5225.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,,,,,6.0,600.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,30875.0,38000.0,,,,,22.5,2020.0,15.5,1338.0,24.5,2530.0,2.5,,22.5,2020.0,17.5,1620.0,9.0,900.0,2650.0,2700.0,558.0,650.0,51.0,4930.0,50.5,4887.0,,,29.0,2770.0
2016-04-05,56.0,5100.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,,,,,5.5,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,30875.0,38000.0,,,,,22.5,2020.0,16.5,1350.0,24.0,2573.0,2.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,558.0,650.0,51.0,4935.0,50.5,4885.0,,,27.0,2535.0
2016-04-06,56.0,5100.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,,,,,5.5,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,30875.0,38000.0,,,,,22.5,2020.0,19.5,1713.0,24.5,2544.0,2.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,558.0,650.0,51.0,4927.0,50.5,4892.0,,,27.0,2523.0
2016-04-07,57.5,5150.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,18.0,1560.0,25.5,2520.0,,,,,,,,,,,558.0,650.0,50.5,4906.0,50.0,4900.0,,,,
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-10,58.5,5340.0,31000.0,32000.0,21500.0,22000.0,,,34500.0,35000.0,,,,,5.5,535.0,,,,,,,,,2650.0,2700.0,2900.0,3000.0,30875.0,38000.0,,,,,22.5,2020.0,20.5,1878.0,24.5,2550.0,2.5,,22.5,2020.0,17.5,1620.0,9.0,775.0,2650.0,2700.0,558.0,650.0,51.0,4925.0,51.0,4890.0,,,27.0,2523.0
2016-04-11,61.5,5500.0,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,1975.0,25.0,2638.0,,,,,,,,,,,558.0,650.0,51.0,4919.0,50.5,4871.0,,,27.5,2500.0
2016-04-12,58.5,5400.0,,,,,,,,,,,,,5.0,470.0,,,,,,,,,,,,,,,,,,,,,16.5,2113.0,25.5,2643.0,,,,,,,9.0,650.0,,,,,51.0,4918.0,50.5,4869.0,,,26.5,2400.0
2016-04-13,64.5,5800.0,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,18.0,1975.0,25.5,2514.0,,,,,,,,,,,558.0,650.0,51.0,4913.0,50.0,4882.0,,,27.5,2500.0
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,64.5,5800.0,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,19.5,2193.0,26.5,2650.0,,,,,,,,,,,558.0,650.0,51.0,4888.0,50.5,4874.0,,,27.5,2350.0
2016-04-19,58.5,5400.0,,,,,,,,,,,,,5.0,470.0,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,2193.0,26.5,2606.0,,,,,,,9.0,650.0,,,558.0,650.0,51.0,4902.0,50.5,4883.0,,,26.5,2325.0
2016-04-20,64.5,5800.0,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,2257.0,26.5,2619.0,,,62.0,5800.0,,,,,,,558.0,650.0,51.0,4925.0,50.0,4874.0,,,27.5,2360.0
2016-04-21,62.5,5550.0,34000.0,35000.0,23500.0,24000.0,,,55.0,38000.0,,,,,6.5,626.0,,,,,,,,,2650.0,2700.0,3100.0,3200.0,32161.5,38000.0,,,,,19.5,1870.0,506.5,1687.0,304.0,2674.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2900.0,3000.0,547.5,650.0,51.0,4920.0,50.5,4892.0,,,27.0,2640.0
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24,63.5,5767.0,34000.0,35000.0,23500.0,24000.0,,,55.0,38000.0,,,,,5.5,626.0,,,,,,,,,2650.0,2700.0,3100.0,3200.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,2065.0,26.5,2711.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2900.0,3000.0,547.5,650.0,51.5,4955.0,51.0,4919.0,,,27.5,2500.0
2016-04-25,60.0,5475.0,34000.0,35000.0,23500.0,24000.0,,,55.0,38000.0,,,,,5.5,548.0,,,,,,,,,2650.0,2700.0,3100.0,3200.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,2065.0,27.0,2699.0,5.5,500.0,19.5,1870.0,19.5,1870.0,9.0,775.0,2900.0,3000.0,547.5,650.0,51.5,4949.0,51.5,4920.0,,,26.5,2433.0
2016-04-26,62.5,5550.0,34000.0,35000.0,23500.0,24000.0,,,55.0,38000.0,,,,,6.5,626.0,,,,,,,,,2650.0,2700.0,3100.0,3200.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,1687.0,27.0,2770.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2900.0,3000.0,547.5,650.0,51.5,4957.0,50.5,4906.0,,,25.5,2640.0
2016-04-27,62.5,5550.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,6.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,1687.0,26.5,2732.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,547.5,650.0,51.5,4980.0,51.5,5046.0,,,25.5,2640.0
2016-04-28,60.0,5475.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,548.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,2065.0,28.5,2870.0,5.5,500.0,19.5,1870.0,19.5,1870.0,9.0,775.0,2950.0,3000.0,547.5,650.0,52.5,4956.0,51.5,4913.0,,,25.5,2433.0
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,63.5,5767.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,2065.0,28.0,2848.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,547.5,650.0,52.0,4957.0,51.0,5014.0,,,26.5,2500.0
2016-05-03,63.5,5767.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,19.5,2065.0,28.0,2848.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,547.5,650.0,52.0,4954.0,51.0,5014.0,,,26.5,2500.0
2016-05-04,65.0,5900.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,33447.5,40000.0,,,,,19.5,1870.0,19.0,2056.0,28.0,2875.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,536.0,650.0,52.0,4933.0,51.5,4993.0,,,26.5,2500.0
2016-05-05,63.0,5660.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,548.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,18.5,1949.0,28.5,2939.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,775.0,2950.0,3000.0,547.5,650.0,52.0,4946.0,51.5,5003.0,,,26.5,2433.0
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-08,65.5,5700.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,6.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,19.0,1667.0,28.0,2885.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,547.5,650.0,52.0,5010.0,52.5,5101.0,,,25.5,2640.0
2016-05-09,61.5,5600.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,6.0,548.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,33447.5,40000.0,,,,,19.5,1870.0,20.0,1770.0,28.0,2858.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,775.0,2950.0,3000.0,536.0,650.0,52.5,4985.0,52.0,5044.0,,,25.5,2470.0
2016-05-10,,5400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,1750.0,29.0,2878.0,,,,,,,,,,,558.0,650.0,52.5,5020.0,51.0,5155.0,,,,
2016-05-11,,5400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,1750.0,29.5,3003.0,,,,,,,,,,,558.0,650.0,53.0,5070.0,52.5,5050.0,,,,
2016-05-12,65.5,5700.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,6.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,19.0,1663.0,28.0,2964.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,547.5,650.0,52.5,5027.0,52.5,5132.0,,,25.5,2640.0
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,,5400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,1755.0,28.5,2852.0,,,,,,,,,,,558.0,650.0,53.5,5057.0,52.0,5103.0,,,,
2016-05-16,65.5,5867.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,32161.5,38000.0,,,,,19.5,1870.0,18.5,1932.0,28.5,2885.0,5.5,500.0,19.5,1870.0,19.5,1870.0,8.5,900.0,2950.0,3000.0,547.5,650.0,53.5,5137.0,53.0,5120.0,,,26.5,2500.0
2016-05-17,64.5,5800.0,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,30875.0,36000.0,,,,,,,20.5,2237.0,29.5,2822.0,,,,,,,,,,,558.0,650.0,54.5,5186.0,53.5,5173.0,,,27.5,2360.0
2016-05-18,61.0,5900.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,109348.0,38000.0,,,,,19.5,1870.0,18.5,1938.0,29.0,3016.0,5.5,500.0,19.5,1870.0,19.5,1870.0,9.0,900.0,2950.0,3000.0,547.5,650.0,55.5,5348.0,54.5,5283.0,,,26.5,2500.0
2016-05-19,65.5,5900.0,40000.0,42000.0,24500.0,25000.0,,,42500.0,45000.0,,,,,5.5,626.0,,,,,,,,,2450.0,2500.0,3250.0,3300.0,109348.0,38000.0,,,,,19.5,1870.0,17.5,1838.0,28.5,3001.0,5.5,500.0,19.5,1870.0,19.5,1870.0,9.0,900.0,2950.0,3000.0,547.5,650.0,55.0,5297.0,54.5,5221.0,,,26.5,2500.0
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
