date,black cumin (seed)(kalozira)_avg_retail_price,black cumin (seed)(kalozira)_avg_wholesale_price,black pepper(golmorich)_avg_retail_price,black pepper(golmorich)_avg_wholesale_price,cardamom - big_avg_retail_price,cardamom - big_avg_wholesale_price,cardamom - small_avg_retail_price,cardamom - small_avg_wholesale_price,cinnamon(daruchini)_avg_retail_price,cinnamon(daruchini)_avg_wholesale_price,clove(lobonga)_avg_retail_price,clove(lobonga)_avg_wholesale_price,coriander seed (new)_avg_retail_price,coriander seed (new)_avg_wholesale_price,coriander seed (old)_avg_retail_price,coriander seed (old)_avg_wholesale_price,cumin (seed)_avg_retail_price,cumin (seed)_avg_wholesale_price,dried chili (barisal_raypur_chandpur) - ordinary_avg_retail_price,dried chili (barisal_raypur_chandpur) - ordinary_avg_wholesale_price,dried chili (barisal_raypur_chandpur) - superior_avg_retail_price,dried chili (barisal_raypur_chandpur) - superior_avg_wholesale_price,dried chili (battakandi) - ordinary_avg_retail_price,dried chili (battakandi) - ordinary_avg_wholesale_price,dried chili (battakandi) - superior_avg_retail_price,dried chili (battakandi) - superior_avg_wholesale_price,dried chili (bogra_rangpur) - ordinary_avg_retail_price,dried chili (bogra_rangpur) - ordinary_avg_wholesale_price,dried chili (bogra_rangpur) - superior_avg_retail_price,dried chili (bogra_rangpur) - superior_avg_wholesale_price,dried chili (chittagong) - ordinary_avg_retail_price,dried chili (chittagong) - ordinary_avg_wholesale_price,dried chili (chittagong) - superior_avg_retail_price,dried chili (chittagong) - superior_avg_wholesale_price,dried chili (imported) - ordinary_avg_retail_price,dried chili (imported) - ordinary_avg_wholesale_price,dried chili (local) - ordinary_avg_retail_price,dried chili (local) - ordinary_avg_wholesale_price,dried chili (local) - superior_avg_retail_price,dried chili (local) - superior_avg_wholesale_price,dry chilli_avg_retail_price,dry chilli_avg_wholesale_price,fennel_aniseed_avg_retail_price,fennel_aniseed_avg_wholesale_price,fenugreek(methi)_avg_retail_price,fenugreek(methi)_avg_wholesale_price,garlic (imported)_avg_retail_price,garlic (imported)_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,garlic - one piece_avg_retail_price,garlic - one piece_avg_wholesale_price,ginger (imported)_avg_retail_price,ginger (imported)_avg_wholesale_price,ginger (local) - new_avg_retail_price,ginger (local) - new_avg_wholesale_price,ginger (local) - old_avg_retail_price,ginger (local) - old_avg_wholesale_price,green chili (local)_avg_retail_price,green chili (local)_avg_wholesale_price,green chili_avg_retail_price,green chili_avg_wholesale_price,khoayr (catechu) - ordinary_avg_retail_price,khoayr (catechu) - ordinary_avg_wholesale_price,khoayr (catechu) - superior quality_avg_retail_price,khoayr (catechu) - superior quality_avg_wholesale_price,onion (local)_avg_retail_price,onion (local)_avg_wholesale_price,onion (new)_avg_retail_price,onion (new)_avg_wholesale_price,onion-imported_avg_retail_price,onion-imported_avg_wholesale_price,turmeric (imported)_avg_retail_price,turmeric (imported)_avg_wholesale_price,turmeric (local) - long (ordinary)_avg_retail_price,turmeric (local) - long (ordinary)_avg_wholesale_price,turmeric (local) - long (superior)_avg_retail_price,turmeric (local) - long (superior)_avg_wholesale_price,turmeric (local) - round (ordinary)_avg_retail_price,turmeric (local) - round (ordinary)_avg_wholesale_price,turmeric (local) - round (superior)_avg_retail_price,turmeric (local) - round (superior)_avg_wholesale_price,zain_avg_retail_price,zain_avg_wholesale_price
2014-06-11,2.5,150.0,13.0,970.0,23.5,1758.0,16.5,1293.0,4.5,249.0,19.5,1477.0,116.5,10771.0,107.5,10073.0,4.5,354.0,151.5,14333.0,176.0,14578.0,167.0,15750.0,190.0,16500.0,167.5,15082.0,168.0,15557.0,167.5,14000.0,174.0,17250.0,167.5,14965.0,165.5,15700.0,165.5,15929.0,,,3.0,154.0,2.0,101.0,78.5,7150.0,68.5,6043.0,62.5,6000.0,199.5,18320.0,216.0,17175.0,189.5,17484.0,41.0,3274.0,,,4.0,390.0,5.5,505.0,31.0,2885.0,,,25.0,2294.0,121.5,10560.0,103.0,9576.0,118.5,10586.0,104.5,10180.0,127.0,11600.0,3.0,159.0
2014-06-12,2.0,120.0,10.0,883.0,20.5,1715.0,15.0,1150.0,3.5,228.0,15.0,1420.0,97.5,8300.0,113.5,13167.0,4.0,326.0,152.5,12027.0,162.0,14029.0,161.5,15700.0,,15000.0,161.0,13650.0,166.0,16180.0,164.0,14000.0,174.0,17250.0,169.5,14491.0,162.5,15270.0,155.0,16000.0,,,,140.0,2.0,90.0,79.5,7241.0,68.5,6051.0,60.0,6000.0,200.0,18662.0,217.0,17918.0,190.5,17680.0,41.0,3261.0,,,,,,,31.5,2899.0,,,25.0,2272.0,121.5,11325.0,112.5,10131.0,127.0,10806.0,103.0,10700.0,129.0,11500.0,,180.0
2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,2.0,137.0,9.5,853.0,23.5,2300.0,14.5,1210.0,3.0,230.0,14.5,1414.0,,12000.0,137.5,12000.0,78.0,318.0,160.5,14200.0,162.0,14029.0,171.0,16500.0,,15000.0,165.5,13983.0,166.0,16180.0,167.5,14000.0,174.0,17250.0,176.0,15127.0,170.5,15892.0,155.0,16000.0,,,2.0,140.0,2.0,103.0,80.0,7246.0,69.5,6129.0,60.0,6000.0,200.5,18277.0,212.5,19500.0,190.5,17638.0,48.5,3993.0,,,,,,,31.0,2897.0,,,25.0,2276.0,120.5,9850.0,108.5,10015.0,124.5,10606.0,103.0,10700.0,129.0,11500.0,2.5,180.0
2014-06-17,2.0,137.0,9.5,853.0,23.5,2300.0,14.5,1210.0,3.0,230.0,14.5,1414.0,97.5,12000.0,112.5,12000.0,3.5,318.0,148.5,13833.0,162.0,14029.0,171.0,16500.0,,15000.0,163.0,13700.0,166.0,16180.0,167.5,14000.0,174.0,17250.0,171.5,15150.0,170.5,15900.0,155.0,16000.0,,,2.0,140.0,2.0,103.0,79.5,7238.0,69.5,6055.0,60.0,6000.0,201.5,18668.0,205.0,18655.0,189.0,17247.0,49.5,4181.0,,,,,,,31.0,2871.0,,,25.0,2255.0,120.5,10325.0,108.5,10223.0,125.0,10944.0,104.5,10833.0,131.5,11667.0,2.5,180.0
2014-06-18,2.5,150.0,13.0,975.0,22.5,1731.0,16.5,1289.0,4.5,254.0,19.0,1471.0,142.5,12857.0,125.0,10247.0,4.5,352.0,148.5,14000.0,176.0,14600.0,167.5,15717.0,190.0,16500.0,170.5,14308.0,170.5,15757.0,161.0,14000.0,174.0,17250.0,169.0,15567.0,167.0,15731.0,159.0,15714.0,,,3.0,150.0,2.0,102.0,78.5,7197.0,69.0,6150.0,62.5,6000.0,197.5,18122.0,196.0,17371.0,187.0,17071.0,51.5,4352.0,,,3.0,280.0,4.5,468.0,31.0,2873.0,,,25.0,2320.0,118.5,10260.0,105.5,9844.0,120.0,10731.0,106.0,10117.0,127.0,11400.0,3.5,161.0
2014-06-19,2.0,147.0,10.5,903.0,23.0,2400.0,15.0,1238.0,3.0,240.0,15.5,1450.0,,12000.0,143.5,10778.0,3.5,335.0,148.5,14000.0,162.0,13914.0,171.0,16500.0,,15000.0,163.0,11914.0,166.0,16100.0,163.5,15333.0,174.0,16500.0,170.0,15190.0,162.0,15382.0,163.5,16000.0,,,2.0,140.0,2.0,115.0,79.0,7196.0,68.5,6105.0,60.0,6000.0,199.0,18604.0,202.5,18864.0,191.0,17229.0,51.5,4191.0,,,,100.0,,320.0,31.0,2856.0,,,25.0,2302.0,120.0,11100.0,112.0,10133.0,126.5,11468.0,106.0,10625.0,131.5,11250.0,2.0,180.0
2014-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,14000.0,,,,,215.0,20000.0,,,,,,,,,77.5,6800.0,66.0,5200.0,,,,,190.0,,,,65.0,4900.0,,,,,,,34.5,3200.0,,,32.5,2800.0,,,105.0,9200.0,115.0,9800.0,,,,,,
2014-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-22,2.0,140.0,9.5,882.0,20.5,2300.0,14.0,1210.0,3.0,232.0,15.5,1428.0,,12000.0,143.5,10653.0,3.5,324.0,148.5,13833.0,162.5,13567.0,170.0,16567.0,,15000.0,163.0,11914.0,166.0,16100.0,163.5,15333.0,174.0,16500.0,173.5,15264.0,168.5,15746.0,163.5,16000.0,,,2.0,140.0,2.0,102.0,79.5,7200.0,68.5,7230.0,60.0,6000.0,196.5,17768.0,201.5,18350.0,188.5,17264.0,58.0,6092.0,,,,100.0,,320.0,31.5,2905.0,,,26.5,2383.0,120.0,10200.0,111.0,10125.0,126.5,10960.0,106.0,10625.0,131.5,11250.0,3.0,180.0
2014-06-23,2.0,140.0,9.5,882.0,20.5,2300.0,14.0,1210.0,3.0,232.0,15.5,1428.0,,12000.0,143.5,10653.0,3.5,324.0,149.5,13833.0,162.5,13567.0,170.0,16567.0,,15000.0,163.0,11800.0,166.0,16100.0,163.5,15333.0,174.0,16500.0,173.5,15264.0,169.5,15808.0,155.0,16000.0,,,2.0,140.0,2.0,102.0,79.5,7265.0,68.5,7393.0,60.0,6000.0,198.0,17944.0,201.0,18267.0,184.5,16923.0,59.5,6336.0,,,,100.0,,320.0,32.0,2938.0,,,27.0,2428.0,120.0,10325.0,110.0,10019.0,125.5,10810.0,106.0,10625.0,131.5,11250.0,3.0,180.0
2014-06-24,2.0,132.0,9.5,863.0,19.0,1983.0,14.0,1210.0,3.0,227.0,15.5,1396.0,,12000.0,152.0,12162.0,3.5,326.0,151.5,13929.0,162.5,13567.0,163.5,15625.0,,15000.0,163.5,11667.0,168.5,16100.0,163.5,15333.0,174.0,16500.0,169.0,14864.0,170.0,15746.0,163.5,16000.0,,,2.0,140.0,2.0,96.0,79.5,7231.0,68.5,7363.0,60.0,6000.0,198.5,18086.0,199.5,18017.0,188.5,17323.0,60.0,5048.0,,,,100.0,,320.0,32.0,2951.0,,,27.0,2480.0,119.5,10460.0,109.0,10060.0,126.0,10779.0,106.0,10625.0,131.5,11250.0,3.0,180.0
2014-06-25,3.0,150.0,13.5,937.0,29.0,1768.0,21.5,1327.0,5.5,265.0,19.5,1444.0,156.5,13286.0,131.5,11783.0,5.5,356.0,149.0,13544.0,172.0,14690.0,168.0,15900.0,190.0,16500.0,169.5,15329.0,171.0,15322.0,153.5,14275.0,175.0,16500.0,168.5,15325.0,166.5,17100.0,159.0,15714.0,,,3.0,150.0,2.5,101.0,80.0,7248.0,69.0,7243.0,62.5,6000.0,195.5,17565.0,195.5,16979.0,184.5,17311.0,59.0,5129.0,,,3.0,280.0,5.0,468.0,32.5,3023.0,,,28.0,2561.0,118.5,10925.0,108.5,9874.0,123.5,10939.0,112.5,9950.0,129.0,11317.0,4.0,158.0
2014-06-26,2.0,132.0,9.5,863.0,19.0,1983.0,14.0,1210.0,3.0,240.0,15.5,1396.0,,12000.0,159.5,15125.0,3.5,326.0,152.0,14200.0,161.0,12980.0,163.5,15875.0,,15000.0,168.0,14575.0,171.5,15443.0,163.5,15500.0,174.0,16500.0,168.5,14720.0,169.5,17731.0,155.0,15875.0,,,2.0,140.0,2.0,96.0,80.5,7213.0,69.5,7500.0,60.0,6000.0,194.0,17441.0,198.0,17858.0,188.0,17593.0,57.5,4827.0,,,,100.0,,320.0,33.0,3059.0,,,28.0,2581.0,117.5,10733.0,113.5,9700.0,129.0,10800.0,112.5,10375.0,137.0,11125.0,3.0,180.0
2014-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-29,2.0,132.0,10.5,919.0,19.0,1983.0,14.0,1175.0,3.5,243.0,15.0,1384.0,,12000.0,167.0,15700.0,4.0,329.0,155.0,14188.0,173.0,15486.0,163.5,15700.0,,,166.5,14657.0,174.5,15917.0,160.0,15500.0,174.0,16500.0,166.0,14927.0,169.5,17769.0,155.0,15875.0,,,2.0,140.0,2.0,96.0,83.5,7456.0,69.5,7514.0,60.0,6000.0,193.0,17792.0,195.0,17609.0,187.0,17369.0,69.5,5862.0,,,,100.0,,320.0,34.0,3155.0,,,31.0,2817.0,118.5,10925.0,117.0,9993.0,133.5,11176.0,112.5,10375.0,138.0,11125.0,3.0,180.0
2014-06-30,2.0,135.0,9.5,876.0,20.5,1943.0,15.0,1238.0,3.5,247.0,15.0,1408.0,,12000.0,172.0,16000.0,4.0,350.0,155.0,14500.0,162.0,14567.0,162.0,15450.0,,,165.5,14100.0,172.5,15917.0,160.0,15500.0,174.0,16500.0,166.0,15018.0,168.0,16083.0,164.0,15875.0,,,2.0,140.0,2.0,103.0,81.5,7382.0,68.5,6195.0,60.0,6000.0,199.5,18036.0,204.5,18233.0,191.0,17754.0,68.5,5921.0,,,,100.0,,320.0,35.0,3238.0,,,80.5,3773.0,118.5,10925.0,118.0,10036.0,127.5,10733.0,110.0,10375.0,138.0,10833.0,2.0,180.0
2014-07-01,2.0,132.0,10.5,919.0,19.0,2008.0,14.0,1175.0,3.5,243.0,15.0,1384.0,97.5,12000.0,155.0,16000.0,4.0,339.0,155.0,14500.0,173.0,15343.0,165.0,15760.0,,,162.5,14444.0,171.5,15571.0,160.0,15500.0,174.0,16500.0,167.5,14760.0,169.0,15821.0,164.0,15875.0,,,2.0,140.0,2.0,96.0,85.0,7679.0,69.5,6287.0,60.0,6000.0,197.0,17969.0,205.0,18433.0,192.5,17788.0,66.0,5652.0,,,,100.0,,320.0,36.0,3303.0,,,33.5,3788.0,118.5,10925.0,116.0,10585.0,131.0,11465.0,110.0,10375.0,136.0,11025.0,3.0,180.0
2014-07-02,3.5,151.0,13.5,945.0,29.0,1757.0,22.5,1306.0,5.5,259.0,20.5,1411.0,145.0,13857.0,135.5,12330.0,5.5,359.0,151.0,13890.0,176.5,15610.0,169.5,15533.0,190.0,18000.0,166.5,15107.0,168.5,15344.0,150.5,14150.0,174.0,16500.0,170.0,15185.0,167.0,15789.0,164.5,16250.0,,,3.0,151.0,3.0,99.0,84.5,7691.0,70.0,6298.0,62.5,6000.0,198.0,17732.0,201.5,17685.0,190.5,17856.0,62.5,5666.0,,,3.0,280.0,5.0,468.0,35.5,3327.0,,,34.0,3137.0,118.5,10900.0,112.5,10371.0,126.5,11353.0,106.5,9950.0,130.0,11250.0,3.5,158.0
2014-07-03,2.0,132.0,10.5,919.0,19.0,2008.0,14.0,1175.0,3.5,243.0,15.0,1384.0,97.5,12000.0,160.0,15233.0,3.5,337.0,153.5,13900.0,175.5,15700.0,166.0,15625.0,,,166.0,14375.0,175.0,16133.0,160.0,15333.0,174.0,16500.0,168.0,14657.0,168.5,15750.0,155.0,15875.0,,,2.0,140.0,2.0,96.0,85.5,7756.0,70.5,6372.0,60.0,6000.0,194.5,17707.0,197.5,18433.0,193.0,18356.0,61.0,6359.0,,,,100.0,,320.0,123.5,3347.0,,,34.0,3940.0,118.5,10900.0,114.5,10467.0,130.0,11272.0,110.0,10375.0,136.5,11025.0,3.0,180.0
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,18500.0,185.0,,150.0,14000.0,,,,,215.0,20000.0,,,,,,,,,90.5,8600.0,75.5,6700.0,,,187.5,,184.0,,,17500.0,80.0,6250.0,,,,,,,40.5,3675.0,,,42.5,3800.0,,,105.0,9200.0,115.0,9800.0,,,,,,
2014-07-06,2.0,132.0,10.5,919.0,19.0,2008.0,14.0,1175.0,3.5,243.0,15.0,1384.0,97.5,12000.0,160.0,15233.0,3.5,337.0,154.5,14429.0,174.5,15443.0,165.5,15500.0,,,166.5,14222.0,171.5,16133.0,160.0,15333.0,174.0,16500.0,167.0,14713.0,166.0,15769.0,164.0,15875.0,,,2.0,140.0,2.0,96.0,85.5,7807.0,70.0,6320.0,60.0,6000.0,197.0,17703.0,201.5,18490.0,195.0,17965.0,61.5,5022.0,,,,100.0,,320.0,118.5,3384.0,,,35.0,3959.0,118.5,10900.0,116.5,10623.0,130.5,11442.0,110.0,10375.0,136.5,11025.0,3.0,180.0
2014-07-07,2.0,132.0,10.5,919.0,19.0,2008.0,14.0,1175.0,3.5,243.0,15.0,1384.0,97.5,12000.0,160.0,15233.0,3.5,337.0,154.5,14375.0,173.0,15443.0,165.5,15500.0,,,166.0,14289.0,171.5,16133.0,160.0,15333.0,174.0,16500.0,168.5,14713.0,166.5,15833.0,155.0,15875.0,,,2.0,140.0,2.0,96.0,86.0,7803.0,70.5,7330.0,60.0,6000.0,198.0,17931.0,200.0,18440.0,195.0,17965.0,61.0,4922.0,,,,100.0,,320.0,37.0,3414.0,,,35.0,3929.0,118.5,10900.0,117.0,10650.0,132.0,11570.0,110.0,10375.0,136.5,11025.0,3.0,180.0
2014-07-08,2.0,140.0,10.5,943.0,20.5,2333.0,14.0,1175.0,3.0,254.0,15.5,1410.0,97.5,12000.0,156.0,14750.0,3.5,336.0,154.5,13833.0,175.5,15700.0,176.0,16325.0,,,163.0,14400.0,171.5,15920.0,160.0,15333.0,174.0,16500.0,172.5,15036.0,166.5,15833.0,155.0,15875.0,,,2.0,140.0,2.0,102.0,85.5,7820.0,70.0,6305.0,52.5,6000.0,196.5,17850.0,199.0,18340.0,193.5,18406.0,61.5,5098.0,,,,,,,37.0,3439.0,,,35.0,3983.0,119.5,11100.0,115.0,10623.0,130.5,11442.0,110.0,10375.0,136.5,11025.0,3.0,180.0
2014-07-09,3.5,158.0,13.5,954.0,30.0,1818.0,22.5,1323.0,5.5,259.0,20.0,1451.0,153.5,14000.0,138.5,11956.0,5.5,362.0,150.0,13790.0,175.5,15510.0,176.5,16200.0,190.0,18000.0,168.5,14993.0,171.0,15825.0,150.5,15225.0,174.0,16500.0,171.0,15484.0,164.0,15650.0,164.5,16000.0,,,3.0,151.0,3.0,103.0,85.0,7694.0,70.5,7214.0,62.5,6000.0,195.5,17886.0,194.0,17533.0,195.5,17895.0,60.5,5074.0,,,3.0,280.0,5.0,468.0,37.5,3453.0,,,35.5,3274.0,119.5,11100.0,110.0,10268.0,125.5,11290.0,110.0,9983.0,129.5,11250.0,3.5,161.0
2014-07-10,2.0,140.0,10.5,943.0,20.5,2333.0,14.0,1208.0,3.0,254.0,15.5,1410.0,175.0,12000.0,155.5,15000.0,3.5,336.0,153.0,13857.0,173.0,15513.0,176.0,16325.0,,,166.5,14322.0,172.5,16433.0,160.0,15333.0,174.0,16500.0,172.5,15121.0,166.0,15792.0,155.0,15875.0,,,2.0,140.0,2.0,102.0,84.5,7800.0,70.5,6324.0,60.0,6000.0,196.0,17907.0,196.0,18690.0,198.0,18161.0,61.5,5113.0,,,,,,,37.5,3455.0,,,35.5,3254.0,119.5,11100.0,116.5,10657.0,131.0,11515.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,2.0,140.0,10.5,948.0,20.5,2333.0,14.0,1208.0,3.0,275.0,15.5,1395.0,175.0,12000.0,155.5,15000.0,3.5,327.0,153.0,13714.0,173.0,15157.0,176.5,16150.0,,,162.5,14056.0,172.5,16433.0,160.0,15333.0,174.0,16500.0,171.0,15207.0,169.0,15955.0,155.0,15875.0,,,2.0,140.0,2.0,102.0,83.5,7608.0,70.5,6243.0,60.0,6000.0,189.0,17067.0,187.5,17550.0,201.0,18200.0,79.5,6541.0,,,,,,,36.5,3332.0,,,34.0,3135.0,122.0,11600.0,117.0,10657.0,131.5,11515.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-15,2.0,143.0,10.5,943.0,20.5,2333.0,14.0,1208.0,3.0,254.0,15.5,1410.0,175.0,12000.0,156.0,15250.0,3.5,336.0,154.0,13500.0,174.5,15157.0,176.5,16100.0,,,165.5,14278.0,176.5,16433.0,160.0,15333.0,174.0,16500.0,173.0,15279.0,168.0,15875.0,164.0,15875.0,,,2.0,145.0,2.0,102.0,81.5,7563.0,70.5,6309.0,62.5,6000.0,187.5,16917.0,190.0,18378.0,198.5,18075.0,80.0,6789.0,,,,,,,35.5,3279.0,,,33.5,3086.0,122.0,11600.0,117.0,10631.0,129.5,11384.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-16,3.5,156.0,14.0,955.0,30.0,1853.0,22.5,1327.0,5.5,260.0,20.0,1442.0,162.5,14417.0,144.0,12450.0,5.5,362.0,150.0,13800.0,181.0,15200.0,177.0,16250.0,190.0,18000.0,168.5,14993.0,176.5,16050.0,150.5,14150.0,174.0,16500.0,170.5,15521.0,165.5,15676.0,157.5,15800.0,,,3.0,155.0,3.0,103.0,80.0,7586.0,69.0,6229.0,64.0,6000.0,185.5,17353.0,193.0,16992.0,190.5,17688.0,82.0,7035.0,,,3.5,305.0,5.0,468.0,35.5,3260.0,,,33.5,3096.0,122.0,11600.0,112.0,10404.0,127.0,11390.0,110.0,9983.0,132.0,11250.0,3.5,160.0
2014-07-17,2.0,143.0,10.5,943.0,20.5,2333.0,14.0,1208.0,3.0,254.0,15.5,1410.0,,12000.0,156.0,14000.0,3.5,336.0,153.0,13857.0,172.0,15086.0,176.5,16333.0,,,165.5,14100.0,172.5,16433.0,160.0,15333.0,174.0,16500.0,172.5,15171.0,168.5,15850.0,155.0,15875.0,,,2.0,145.0,2.0,102.0,80.0,7217.0,69.5,6261.0,62.5,6000.0,186.5,17176.0,191.0,18600.0,193.0,17700.0,79.5,6898.0,,,,,,,35.5,3218.0,,,34.0,3066.0,122.0,11600.0,118.0,10657.0,133.0,11565.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-20,2.0,143.0,10.5,943.0,20.5,2333.0,14.0,1208.0,3.0,254.0,15.5,1410.0,175.0,12000.0,156.0,14000.0,3.5,336.0,153.0,13750.0,173.5,15086.0,176.5,16333.0,,,165.5,14100.0,174.5,16433.0,160.0,15333.0,174.0,16500.0,173.5,15171.0,168.0,15875.0,164.0,15875.0,,,2.0,145.0,2.0,102.0,81.5,7492.0,70.5,6280.0,62.5,6000.0,183.0,16753.0,191.0,18433.0,191.5,17325.0,85.0,7222.0,,,,,,,35.5,3246.0,,,34.0,3108.0,122.0,11600.0,117.0,10631.0,129.5,11463.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-21,2.0,143.0,10.5,943.0,20.5,2333.0,14.0,1208.0,3.0,254.0,15.5,1410.0,175.0,12000.0,156.0,14000.0,3.5,336.0,153.5,13750.0,173.5,15086.0,176.5,16333.0,,,163.5,14113.0,174.5,16120.0,160.0,15333.0,174.0,16500.0,174.0,15171.0,168.0,15875.0,164.0,15875.0,,,2.0,145.0,2.0,102.0,81.5,7492.0,70.5,6239.0,65.0,6000.0,181.5,16687.0,191.0,18613.0,190.5,17294.0,87.0,7430.0,,,,,,,35.5,3250.0,,,34.0,4084.0,122.0,11600.0,117.0,10654.0,129.5,11500.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-22,2.0,143.0,10.5,943.0,20.5,2333.0,14.0,1208.0,3.0,254.0,15.5,1410.0,175.0,12000.0,156.0,14000.0,3.5,336.0,154.0,13917.0,172.0,15086.0,187.5,17000.0,,,160.5,13486.0,172.5,16120.0,160.0,15333.0,174.0,16500.0,174.0,15108.0,168.0,15875.0,164.0,15875.0,,,2.0,145.0,2.0,102.0,81.0,7375.0,70.5,6157.0,62.5,8500.0,175.5,16453.0,190.5,18613.0,186.0,16713.0,86.0,7286.0,,,,,,,35.5,3251.0,,,33.5,3098.0,122.0,11600.0,117.0,10546.0,131.0,11500.0,110.0,10425.0,136.0,11025.0,3.0,180.0
2014-07-23,3.5,158.0,14.0,954.0,30.5,1918.0,22.5,1344.0,5.5,257.0,20.0,1442.0,161.0,14333.0,144.0,12660.0,5.5,358.0,149.5,13822.0,179.0,15200.0,177.0,16250.0,190.0,18000.0,166.0,14920.0,175.5,15925.0,150.5,14150.0,174.0,16500.0,173.5,15668.0,163.5,15511.0,163.0,15800.0,,,3.5,155.0,3.0,103.0,80.0,7330.0,69.5,6117.0,65.0,6000.0,176.0,16005.0,182.5,17560.0,178.0,15806.0,90.5,7773.0,,,4.0,330.0,5.0,488.0,35.5,3271.0,,,33.5,3071.0,122.0,11433.0,114.0,10456.0,128.0,11455.0,110.0,9983.0,132.0,11150.0,3.5,160.0
2014-07-24,2.0,147.0,10.5,942.0,19.5,2300.0,13.0,1130.0,3.0,247.0,14.5,1370.0,175.0,12000.0,144.0,15000.0,3.5,318.0,153.5,13400.0,167.5,15020.0,176.5,16333.0,,,160.5,13186.0,172.5,16433.0,160.0,15333.0,174.0,16500.0,175.5,15183.0,168.5,15870.0,155.0,16500.0,,,2.0,140.0,2.0,98.0,80.0,7305.0,69.5,6140.0,65.0,6000.0,173.5,16189.0,185.0,18157.0,177.5,15792.0,93.0,7926.0,,,,,,,35.5,3257.0,,,33.5,3064.0,117.5,10650.0,118.5,10700.0,128.5,11344.0,110.0,10425.0,136.0,11125.0,3.5,180.0
2014-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-27,2.0,150.0,11.5,1003.0,23.0,2400.0,15.0,1275.0,3.5,256.0,15.5,1420.0,,,177.5,15000.0,3.5,343.0,151.0,14083.0,171.5,15433.0,176.5,16333.0,,,163.0,13850.0,174.5,16320.0,162.5,15750.0,174.0,16500.0,177.5,15683.0,163.0,15744.0,155.0,16500.0,,,2.0,150.0,2.0,100.0,79.0,7268.0,70.5,6242.0,,,175.5,16039.0,183.5,18157.0,176.5,16367.0,98.0,8471.0,,,,,,,35.0,3259.0,,,33.0,3044.0,122.0,11433.0,120.0,10838.0,131.5,11424.0,110.0,10425.0,136.0,11125.0,2.0,180.0
