date,alachi lemon_avg_retail_price,alachi lemon_avg_wholesale_price,amra (hog plum)_avg_retail_price,amra (hog plum)_avg_wholesale_price,apple (india)_avg_retail_price,apple (india)_avg_wholesale_price,apple (pakistan)_avg_retail_price,apple (pakistan)_avg_wholesale_price,apple_avg_retail_price,apple_avg_wholesale_price,banana-chapa_avg_retail_price,banana-chapa_avg_wholesale_price,banana-sabri (high quality)_avg_retail_price,banana-sabri (high quality)_avg_wholesale_price,banana-sabri (ordinary)_avg_retail_price,banana-sabri (ordinary)_avg_wholesale_price,banana-sagar (high quality)_avg_retail_price,banana-sagar (high quality)_avg_wholesale_price,banana-sagar (ordinary)_avg_retail_price,banana-sagar (ordinary)_avg_wholesale_price,bangi (melon)_avg_retail_price,bangi (melon)_avg_wholesale_price,baromasi china-3_avg_retail_price,baromasi china-3_avg_wholesale_price,boroi (jujube_plum)_avg_retail_price,boroi (jujube_plum)_avg_wholesale_price,boroi-kul (imported)_avg_retail_price,boroi-kul (imported)_avg_wholesale_price,cagoji lemon_avg_retail_price,cagoji lemon_avg_wholesale_price,canteloupe_avg_retail_price,canteloupe_avg_wholesale_price,coconut_avg_retail_price,coconut_avg_wholesale_price,grapefruit_avg_retail_price,grapefruit_avg_wholesale_price,grapes_avg_retail_price,grapes_avg_wholesale_price,green-coconut_avg_retail_price,green-coconut_avg_wholesale_price,guava (kazi)_avg_retail_price,guava (kazi)_avg_wholesale_price,guava (thai)_avg_retail_price,guava (thai)_avg_wholesale_price,guava_avg_retail_price,guava_avg_wholesale_price,jackfruit-(small)_avg_retail_price,jackfruit-(small)_avg_wholesale_price,jackfruit-big (above 4 kg)_avg_retail_price,jackfruit-big (above 4 kg)_avg_wholesale_price,kalozam (black berry)_avg_retail_price,kalozam (black berry)_avg_wholesale_price,khejur (date)_avg_retail_price,khejur (date)_avg_wholesale_price,khurma_avg_retail_price,khurma_avg_wholesale_price,lychee (imported)_avg_retail_price,lychee (imported)_avg_wholesale_price,lychee_avg_retail_price,lychee_avg_wholesale_price,malta_avg_retail_price,malta_avg_wholesale_price,mango-amropali_avg_retail_price,mango-amropali_avg_wholesale_price,mango-ashini_avg_retail_price,mango-ashini_avg_wholesale_price,mango-fazli_avg_retail_price,mango-fazli_avg_wholesale_price,mango-gopal bhog_avg_retail_price,mango-gopal bhog_avg_wholesale_price,mango-guti_avg_retail_price,mango-guti_avg_wholesale_price,mango-himsagar_avg_retail_price,mango-himsagar_avg_wholesale_price,mango-langra_avg_retail_price,mango-langra_avg_wholesale_price,olive_avg_retail_price,olive_avg_wholesale_price,orange_avg_retail_price,orange_avg_wholesale_price,pear_avg_retail_price,pear_avg_wholesale_price,pineapple-jaldubi_avg_retail_price,pineapple-jaldubi_avg_wholesale_price,pineapple-kelenga_avg_retail_price,pineapple-kelenga_avg_wholesale_price,pineapple-local_avg_retail_price,pineapple-local_avg_wholesale_price,raisin_avg_retail_price,raisin_avg_wholesale_price,ripe papaya (big)_avg_retail_price,ripe papaya (big)_avg_wholesale_price,ripe papaya (small)_avg_retail_price,ripe papaya (small)_avg_wholesale_price,tamarind  with seed_avg_retail_price,tamarind  with seed_avg_wholesale_price,tamarind without seed_avg_retail_price,tamarind without seed_avg_wholesale_price,watermelon_avg_retail_price,watermelon_avg_wholesale_price
2016-04-19,4.5,342.0,,,130.0,,,,131.5,13000.0,13.5,170.0,22.5,357.0,17.0,258.0,15.5,225.0,11.0,170.0,,,,,,,,5000.0,4.5,472.0,,,35.0,2733.0,,,,,34.5,2650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,1000.0,,,,,,,,,,,75.0,,45.0,,,,,,103.5,13600.0
2016-04-20,4.5,363.0,,,130.0,,,,133.5,13500.0,13.5,145.0,22.5,360.0,15.0,263.0,13.0,170.0,14.0,180.0,,,,,,,,,4.5,533.0,,,38.5,3000.0,,,,,37.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,1000.0,,,,,,,,,,,75.0,,45.0,,,,,,103.5,14800.0
2016-04-21,6.5,463.0,,,130.0,,,,135.0,12750.0,14.0,190.0,22.0,400.0,17.0,272.0,15.0,230.0,13.0,180.0,,,,,,,,,4.5,522.0,,,33.5,3267.0,,,,,32.0,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,1300.0,,,,,,,,,,,47.5,4000.0,32.5,3000.0,,,,,102.5,14400.0
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24,5.5,425.0,,,130.0,,,,131.5,13500.0,12.0,177.0,22.5,373.0,16.0,308.0,16.0,260.0,13.0,180.0,,,,,,,,,5.5,522.0,,,37.5,3500.0,,,,,35.5,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,1600.0,,,,,,,,,,,61.5,4000.0,39.0,3000.0,,,,,111.5,14333.0
2016-04-25,5.5,381.0,,,130.0,,,,133.0,13000.0,13.0,188.0,22.0,368.0,17.0,274.0,15.5,243.0,12.0,185.0,,,,,,,,,4.5,479.0,,,35.0,3050.0,,,,,34.0,2767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,1200.0,,,,,,,,,,,66.0,4000.0,41.0,3000.0,,,,,111.0,15000.0
2016-04-26,6.5,463.0,,,130.0,,,,138.0,13333.0,14.0,190.0,22.0,400.0,15.0,275.0,15.0,230.0,13.0,180.0,,,,,,,,,5.5,508.0,,,31.5,4000.0,,,,,34.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,1300.0,,,,,,,,,,,47.5,4000.0,32.5,3000.0,,,,,110.5,15200.0
2016-04-27,7.5,463.0,,,130.0,,,,139.0,13000.0,14.0,190.0,22.0,400.0,17.0,272.0,15.0,230.0,13.0,180.0,,,,,,,,,4.5,508.0,,,31.5,2900.0,,,,,33.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,1300.0,,,,,,,,,,,47.5,4000.0,32.5,3000.0,,,,,102.0,14000.0
2016-04-28,5.5,383.0,,,130.0,,,,136.5,13333.0,14.0,210.0,22.0,388.0,16.0,277.0,15.5,243.0,12.0,185.0,,,,,,,,,5.5,417.0,,,36.5,2700.0,,,,,34.5,2750.0,,,,,,,,,,,,,,,,,,,295.0,26000.0,,,,,,,,,,,,,,,,,,,62.0,1200.0,,,,,,,,,,,69.0,4000.0,44.0,3000.0,,,,,120.5,15500.0
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,5.5,408.0,,,130.0,,,,138.5,13333.0,13.5,183.0,22.5,400.0,15.0,280.0,15.0,230.0,13.0,180.0,,,,,,,,,5.5,508.0,,,39.0,3000.0,,,,,37.5,3000.0,,,,,,,,,,,,,,,,,,,295.0,26000.0,,,,,,,,,,,,,,,,,,,64.0,1300.0,,,,,,,,,,,66.5,4000.0,44.0,3000.0,,,,,123.5,14800.0
2016-05-03,5.5,392.0,,,130.0,,,,138.5,13333.0,13.5,183.0,22.5,400.0,15.0,280.0,15.0,230.0,13.0,180.0,,,,,,,,,5.5,508.0,,,39.0,3000.0,,,,,37.5,3000.0,,,,,,,,,,,,,,,,,,,295.0,26000.0,,,,,,,,,,,,,,,,,,,64.0,1300.0,,,,,,,,,,,66.5,4000.0,44.0,3000.0,,,,,130.0,15800.0
2016-05-04,5.5,442.0,,,130.0,,,,141.0,12667.0,14.0,190.0,22.0,360.0,17.0,273.0,17.5,277.0,15.0,207.0,,,,,,,,,4.5,563.0,,,37.5,2900.0,,,,,30.0,3000.0,,,,,,,,,,,,,,,,,,,295.0,26000.0,,,,,,,,,,,,,,,,,,,63.5,1300.0,,,,,,,,,,,58.5,4000.0,40.0,3000.0,,,,,130.0,16250.0
2016-05-05,5.5,406.0,,,130.0,,,,139.0,13333.0,14.0,200.0,21.5,366.0,16.0,274.0,17.5,278.0,14.0,205.0,,,,,,,,,4.5,456.0,,,36.5,2700.0,,,,,31.0,2750.0,,,,,,,,,,,,,,,,,,,295.0,26000.0,,,,,,,,,,,,,,,,,,,60.5,5200.0,,,,,,,,,,,62.5,4000.0,41.5,3000.0,,,,,130.0,16250.0
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-08,7.5,463.0,,,130.0,,,,137.5,13000.0,12.0,190.0,22.0,400.0,18.0,298.0,19.5,330.0,15.0,207.0,,,,,,,,,4.5,492.0,,,31.5,2900.0,,,,,33.0,3000.0,,,,,,,,,,,,,,,,,,,255.0,240000.0,,,,,,,,,,,,,,,,,,,75.0,1600.0,,,,,,,,,,,47.5,4000.0,32.5,3000.0,,,,,160.0,15667.0
2016-05-09,5.5,408.0,,,130.0,,,,136.0,12667.0,14.0,200.0,24.0,375.0,17.0,268.0,18.0,278.0,14.5,205.0,,,,,,,,,4.5,492.0,,,31.0,2733.0,,,,,29.0,2750.0,,,,,,,,,,,,,,,,,,,240.0,240000.0,,,,,,,,,,,,,,,,,,,60.5,5200.0,,,,,,,,,,,61.5,4000.0,39.0,3000.0,,,,,135.5,16250.0
2016-05-10,,375.0,,,,,,,142.5,13500.0,14.5,140.0,22.0,400.0,14.0,225.0,19.5,305.0,19.0,300.0,,,,,,,,,4.0,488.0,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,1000.0,,,,,,,,,,,,,,,,,,,102.5,15000.0
2016-05-11,,,,,,,,,140.0,14000.0,,,22.0,400.0,15.0,280.0,26.0,440.0,19.0,300.0,,,,,,,,,4.0,350.0,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,18000.0
2016-05-12,5.5,388.0,,,,,,,145.0,13500.0,12.0,190.0,22.0,400.0,16.0,315.0,19.5,330.0,15.0,240.0,,,,,,,,,4.5,425.0,,,35.0,3000.0,,,,,33.0,3000.0,,,,,,,,,,,,,,,,,,,255.0,240000.0,,,,,,,,,,,45.0,4000.0,,,,,,,,,,,,,,,,,,,47.5,4000.0,32.5,3000.0,51.0,,,,143.5,16000.0
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,5.5,375.0,,,130.0,,,,138.5,12700.0,14.5,140.0,22.0,477.0,14.0,290.0,19.5,357.0,19.0,263.0,,,,,,,,,4.0,488.0,,,27.5,2600.0,,,,,35.0,2500.0,,,,,,,,,,,,,,,,,,,,3600.0,,,,,,,,,,,45.0,4000.0,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,118.0,15750.0
2016-05-16,5.5,342.0,,,130.0,,,,138.5,12875.0,14.0,190.0,23.0,425.0,18.0,295.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,369.0,,,37.5,2900.0,,,,,33.0,3000.0,,,,,,,,,,,,,,,,,,,275.0,121800.0,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,66.5,4000.0,44.0,3000.0,,,,,116.5,14250.0
2016-05-17,5.5,313.0,,,135.0,,,,136.0,12833.0,14.5,140.0,24.0,438.0,18.0,287.0,19.5,310.0,19.0,220.0,,,,,,,,,3.5,375.0,,,38.5,2800.0,,,,,35.0,,,,,,,,,,,,,,,,,,,,140.0,3600.0,,,,,,,,,,,45.0,4000.0,,,,,,,52.0,,,,,,,,,,,,85.0,,55.0,,,,,,115.0,15750.0
2016-05-18,7.5,344.0,,,130.0,,,,137.5,12875.0,14.5,220.0,21.5,405.0,17.0,276.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,369.0,,,37.5,2900.0,,,,,33.0,3000.0,,,,,,,,9000.0,,29000.0,,,,,,,,,216.5,39833.0,,,,,,,,,65.0,,45.0,6500.0,,,,,,,52.0,,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,114.0,15400.0
2016-05-19,5.5,358.0,,,130.0,,,,138.5,12700.0,14.5,220.0,23.0,426.0,17.0,287.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,369.0,,,37.5,2900.0,,,,,33.0,3000.0,,,,,,,,9000.0,,29000.0,,,,,,,,,225.5,56920.0,,,,,,,,,65.0,,45.0,6500.0,,,,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,114.0,15400.0
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,5.5,388.0,,,130.0,,,,139.0,12875.0,14.5,220.0,23.0,398.0,15.0,272.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,406.0,,,31.5,3250.0,,,,,33.0,3100.0,,,,,,,,9000.0,,29000.0,,,,,,,,,263.5,70900.0,,,,,,,,,,,,5500.0,,,,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,105.0,15000.0
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,5.5,388.0,,,130.0,,,,139.0,12700.0,14.5,220.0,23.0,398.0,17.0,270.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,406.0,,,31.5,3100.0,,,,,33.0,3100.0,,,,,,,,9000.0,,29000.0,,,,,,,,,253.0,53000.0,,,,,,,,,65.0,,37.5,5000.0,,,,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,116.5,16250.0
2016-05-25,5.5,388.0,,,130.0,,,,137.0,12750.0,14.5,220.0,21.5,378.0,15.0,258.0,17.5,280.0,15.0,207.0,,,,,,,,,3.0,442.0,,,31.5,3250.0,,,,,32.5,3100.0,,,,,,,,7000.0,,28000.0,,,,,,,,,257.0,64650.0,,,,,,,,,62.5,,40.0,4667.0,,,,,,,52.0,,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,116.5,16250.0
2016-05-26,4.5,388.0,,,130.0,,,,137.0,12375.0,14.5,220.0,21.5,378.0,16.0,259.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,442.0,,,31.5,3100.0,,,,,32.5,3100.0,,,,,,,,7000.0,,28000.0,,,,,,,,,242.0,52000.0,,,,,,,,,62.5,,40.0,4667.0,,,,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,122.5,15000.0
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,4.5,388.0,,,130.0,,,,141.5,12375.0,14.5,220.0,23.0,398.0,17.0,268.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,442.0,,,31.5,3100.0,,,,,32.5,3100.0,,,,,,,,7000.0,,28000.0,,,,,,,,,248.0,52000.0,,,,,,,,,70.0,5000.0,37.5,4400.0,,,,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,105.0,15000.0
2016-05-30,4.5,388.0,,,130.0,,,,139.0,12500.0,14.5,220.0,23.0,398.0,16.0,270.0,17.5,280.0,15.0,207.0,,,,,,,,,3.0,442.0,,,31.5,3250.0,,,,,32.5,3100.0,,,,,,,,7000.0,,28000.0,,,,,,,,,260.0,64650.0,,,,,,,,,65.0,5000.0,40.0,4400.0,,,60.0,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,105.0,15000.0
2016-05-31,4.5,358.0,,,130.0,,,,134.0,13000.0,13.0,220.0,23.0,352.0,16.0,272.0,19.5,313.0,14.5,205.0,,,,,,,,,4.5,419.0,,,30.0,2967.0,,,,,30.5,2900.0,,,,,,,,7000.0,,28000.0,,,,,,,,,250.0,85000.0,,,,,,,,,70.0,5000.0,43.5,4400.0,77.5,,,,,,55.0,13000.0,,,25.0,,,,,,,,61.5,4000.0,41.5,3000.0,,,,,120.0,16000.0
2016-06-01,4.5,388.0,,,130.0,,,,135.0,12500.0,13.0,220.0,21.5,382.0,16.0,274.0,19.5,307.0,15.0,207.0,,,,,,,,,3.5,442.0,,,35.0,3250.0,,,,,34.5,3100.0,,,,,,,,7000.0,,28000.0,,,,,,,,,283.5,86667.0,,,,,,,,,65.0,4700.0,43.5,3733.0,,4400.0,55.0,,,,,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,100.0,12000.0
2016-06-02,4.5,294.0,,,130.0,,,,134.0,12333.0,13.0,220.0,25.0,393.0,19.0,290.0,19.5,300.0,14.5,205.0,,,,,,,,,3.5,345.0,,,36.5,2925.0,,,,,32.0,2900.0,,,,,,,120.0,7000.0,300.0,28000.0,,,,,,,,,271.0,58280.0,,,,,,,,,62.5,4800.0,41.5,3250.0,68.0,4800.0,55.0,,,,55.0,6900.0,,,25.0,,,,,,,,61.5,4000.0,41.5,3000.0,,,,,101.5,12000.0
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,3.5,292.0,,,130.0,,,,137.0,12375.0,14.5,220.0,23.5,415.0,17.0,276.0,17.5,275.0,15.0,207.0,,,,,,,,,3.5,344.0,,,38.5,3100.0,,,,,34.5,3100.0,,,,,,,,7000.0,,28000.0,,,,,,,,,275.0,49167.0,,,,,,,,,64.5,4867.0,38.5,3250.0,66.5,4867.0,55.0,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,92.5,13500.0
2016-06-06,3.5,319.0,,,130.0,,,,136.0,12750.0,14.5,220.0,24.0,406.0,16.0,276.0,18.0,276.0,14.5,205.0,,,,,,,,,3.5,375.0,,,37.5,2967.0,,,,,32.0,2900.0,,,,,,,70.5,7000.0,170.0,28000.0,,,,,,,,,280.0,58720.0,,,,,,,,,64.5,4475.0,41.5,3250.0,69.0,4467.0,65.0,6000.0,,,53.5,13000.0,,,25.0,,,,,,,,61.5,4000.0,41.5,3000.0,,,,,92.5,13500.0
2016-06-07,4.5,300.0,,,130.0,,,,136.0,12375.0,15.0,230.0,24.5,420.0,18.0,275.0,18.0,280.0,14.5,205.0,,,,,,,,,3.5,250.0,,,31.0,2733.0,,,,,29.0,2750.0,,,,,,,120.0,,300.0,,,,95.0,,,,,,288.5,75000.0,,,,,,,,,65.0,4750.0,48.0,3200.0,71.0,5000.0,65.0,6000.0,,,53.5,6900.0,,,25.0,,,,,,,,61.5,4000.0,41.5,3000.0,,,,,92.5,13500.0
2016-06-08,4.5,300.0,,,130.0,,,,136.5,12500.0,15.0,230.0,23.0,378.0,17.0,265.0,16.5,268.0,14.5,205.0,,,,,,,,,3.5,300.0,,,33.0,2925.0,,,,,31.5,2900.0,,,,,,,70.5,,170.0,,60.0,,95.0,,,,260.0,,274.0,56750.0,,,,,,,,,66.0,5167.0,42.0,2900.0,68.0,5500.0,61.5,5250.0,,,53.5,,75.0,,26.5,,,,,,,,61.5,4000.0,41.5,3000.0,,,,,103.5,13500.0
2016-06-09,4.5,275.0,,,130.0,,,,139.0,12375.0,14.5,220.0,23.0,398.0,17.0,268.0,17.5,280.0,15.0,207.0,,,,,,,,,3.5,350.0,,,34.5,3100.0,,,,,34.5,3100.0,,,,,,,20.0,7000.0,52.5,16500.0,,,55.0,5800.0,,,,,286.5,73860.0,,,,,,,,,65.0,5000.0,39.0,3400.0,67.5,5000.0,66.0,,,,52.0,800.0,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,92.5,13500.0
2016-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,4.5,275.0,,,145.0,,,,137.5,12750.0,14.5,220.0,23.0,415.0,16.0,262.0,17.5,275.0,15.0,213.0,,,,,,,,,3.5,350.0,,,35.0,3250.0,,,,,34.5,3100.0,,,,,,,20.0,7000.0,40.0,28000.0,,,140.0,5800.0,,,,,317.5,91975.0,,,,,,,,,64.0,5000.0,39.0,3400.0,67.5,5000.0,63.5,5000.0,,,52.0,,,,,,,,,,,,47.5,4000.0,37.5,3000.0,,,,,92.5,13500.0
2016-06-13,4.5,283.0,,,145.0,,,,137.0,12375.0,14.5,220.0,24.5,420.0,18.0,278.0,18.0,280.0,14.5,210.0,,,,,,,,,3.5,333.0,,,31.0,2733.0,,,,,29.0,2750.0,,,,,,,120.0,8500.0,182.5,19333.0,,,135.0,8900.0,,,,,307.5,91825.0,,,,,,,,,63.0,4750.0,41.0,3200.0,63.0,4500.0,64.0,5500.0,,,53.5,800.0,,,25.0,,,,,,,,61.5,4000.0,41.5,3000.0,,,,,92.5,13500.0
2016-06-14,3.5,300.0,,,145.0,,,,138.0,12750.0,15.0,230.0,24.0,390.0,16.0,261.0,18.0,280.0,14.5,215.0,,,,,,,,,3.5,300.0,,,33.0,2967.0,,,,,32.0,2900.0,,,,,,,70.5,10000.0,170.0,25000.0,,,160.0,12000.0,,,,,245.0,2800.0,,,,,,,,,62.5,4633.0,41.5,2300.0,62.5,4467.0,65.0,5500.0,,,53.5,,,,25.0,,45.0,3500.0,,,,,61.5,4000.0,41.5,3000.0,,,,,75.0,13000.0
2016-06-15,3.5,300.0,,,145.0,,,,141.5,12375.0,15.5,240.0,23.0,446.0,17.0,268.0,17.5,280.0,15.0,220.0,,,,,,,,,3.0,150.0,,,31.5,2900.0,,,,,30.0,3000.0,,,,,,,,,65.0,5000.0,,,177.5,,,,,,225.0,2500.0,,,,,,,,,67.5,5000.0,25.0,1600.0,66.0,5000.0,64.0,5000.0,,,52.0,800.0,,,,,45.0,3500.0,,,,,47.5,4000.0,37.5,3000.0,,,,,75.0,13000.0
2016-06-16,3.5,300.0,,,,,,,146.5,12750.0,15.0,230.0,24.5,436.0,17.0,273.0,18.0,280.0,14.5,227.0,,,,,,,,,3.5,250.0,,,31.5,2700.0,,,,,34.0,3000.0,,,,,,,120.0,10000.0,300.0,25000.0,,,160.0,12000.0,,,,,,3600.0,,,,,,,,,66.0,5100.0,25.0,1600.0,67.5,5500.0,59.0,4600.0,,,53.5,,,,25.0,,45.0,3500.0,,,,,61.5,4000.0,41.5,3000.0,,,,,75.0,13000.0
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,3.5,283.0,,,,,,,140.0,12375.0,14.5,220.0,24.0,406.0,18.0,253.0,18.0,280.0,14.5,227.0,,,,,,,,,3.5,350.0,,,34.5,2925.0,,,,,35.0,3067.0,,,,,,,70.5,9500.0,135.0,18000.0,,,134.0,8900.0,,,,,225.0,7500.0,,,,,,,,,64.5,5100.0,32.5,4000.0,67.5,5500.0,62.0,5667.0,,,53.5,800.0,,,25.0,,45.0,3500.0,,,,,61.5,4000.0,41.5,3000.0,,,,,75.0,13000.0
2016-06-20,3.5,275.0,,,145.0,,,,139.0,12500.0,13.0,220.0,24.0,394.0,17.0,281.0,19.5,305.0,14.5,215.0,,,,,,,,,3.5,330.0,,,37.5,2967.0,,,,,35.0,3067.0,,,,,,,70.5,9500.0,170.0,24500.0,,,135.0,8900.0,,,,,,12500.0,,,,,,,,,60.0,4900.0,34.0,3500.0,63.0,5167.0,56.5,5667.0,,,55.0,800.0,,,25.0,,45.0,3500.0,,,,,61.5,4000.0,41.5,3000.0,,,,,,
2016-06-21,3.5,275.0,,,155.0,,,,142.0,12500.0,15.0,210.0,23.0,378.0,15.5,236.0,18.0,247.0,14.0,195.0,,,,,,,,,3.5,417.0,,,32.5,2950.0,,,,,38.0,3100.0,,,,,,,70.5,9500.0,170.0,24500.0,,,103.5,8900.0,,,,,,9533.0,,,,,,,,,58.0,4200.0,40.0,4000.0,61.5,6000.0,70.0,6000.0,,,53.5,,,,25.0,,,,,,,,75.0,,45.0,,,,,,75.0,13000.0
2016-06-22,,,,,155.0,,,,150.0,,,,,,15.0,320.0,,,,190.0,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,3.5,267.0,,,155.0,,,,139.5,12250.0,15.0,210.0,23.5,382.0,15.5,250.0,18.0,247.0,14.0,195.0,,,,,,,,,3.5,375.0,,,38.0,2950.0,,,,,38.0,3100.0,,,,,,,70.5,9500.0,170.0,23500.0,,,103.5,8900.0,,,,,,2800.0,,,,,,,,,62.0,5500.0,34.0,3750.0,65.0,5750.0,69.0,5567.0,,,53.5,800.0,,,25.0,,,,,,,,75.0,,45.0,,,,,,75.0,13000.0
