date,egg duck-local_avg_retail_price,egg duck-local_avg_wholesale_price,egg farm-red_avg_retail_price,egg farm-red_avg_wholesale_price,egg farm-white_avg_retail_price,egg farm-white_avg_wholesale_price,egg hen-local_avg_retail_price,egg hen-local_avg_wholesale_price
2019-10-15,46.0,1066.0,37.0,866.0,35.5,840.0,50.0,1153.0
2019-10-16,46.0,1071.0,37.0,866.0,35.5,842.0,50.0,1160.0
2019-10-17,46.0,1066.0,37.0,864.0,35.5,835.0,49.5,1148.0
2019-10-18,,,,,,,,
2019-10-19,,,,,,,,
2019-10-20,46.5,1078.0,36.5,858.0,35.5,838.0,49.5,1146.0
2019-10-21,46.5,1077.0,36.5,854.0,35.5,833.0,50.0,1153.0
2019-10-22,46.5,1085.0,36.0,852.0,35.5,835.0,50.0,1149.0
2019-10-23,47.0,1093.0,36.0,847.0,35.5,836.0,50.5,1156.0
2019-10-24,47.0,1093.0,36.0,842.0,35.5,831.0,50.5,1149.0
2019-10-25,,,,,,,,
2019-10-26,,,,,,,,
2019-10-27,47.0,1095.0,35.5,835.0,35.0,818.0,50.5,1149.0
2019-10-28,47.0,1095.0,35.5,831.0,35.0,818.0,50.5,1153.0
2019-10-29,47.0,1089.0,35.5,830.0,35.0,822.0,50.5,1153.0
2019-10-30,46.5,1083.0,35.0,823.0,35.0,813.0,50.0,1152.0
2019-10-31,46.5,1083.0,35.0,820.0,35.0,815.0,50.0,1152.0
2019-11-01,,,,,,,,
2019-11-02,47.5,1100.0,35.0,850.0,,,49.0,1120.0
2019-11-03,46.5,1071.0,34.5,807.0,34.0,792.0,50.0,1157.0
2019-11-04,46.0,1069.0,34.0,802.0,34.0,788.0,50.5,1157.0
2019-11-05,46.0,1062.0,34.0,798.0,33.5,785.0,50.0,1154.0
2019-11-06,45.5,1061.0,34.0,793.0,33.5,785.0,50.5,1160.0
2019-11-07,45.5,1061.0,34.0,793.0,33.0,780.0,50.0,1154.0
2019-11-08,,,,,,,,
2019-11-09,47.5,1100.0,35.0,850.0,,,49.0,1120.0
2019-11-10,47.0,1075.0,33.0,770.0,27.5,600.0,51.5,1135.0
2019-11-11,45.5,1065.0,33.5,784.0,33.0,767.0,50.0,1150.0
2019-11-12,46.0,1066.0,33.5,785.0,32.5,760.0,50.5,1161.0
2019-11-13,46.0,1072.0,33.5,778.0,32.5,747.0,49.5,1152.0
2019-11-14,46.0,1072.0,33.0,775.0,32.5,747.0,50.0,1153.0
2019-11-15,,,,,,,,
2019-11-16,,,,,,,,
2019-11-17,46.0,1068.0,33.0,766.0,32.5,747.0,49.5,1146.0
2019-11-18,46.0,1065.0,33.0,766.0,32.5,749.0,49.5,1144.0
2019-11-19,46.0,1061.0,33.0,761.0,32.0,741.0,49.5,1144.0
2019-11-20,46.0,1070.0,33.0,763.0,32.0,745.0,49.5,1142.0
2019-11-21,46.0,1066.0,33.0,761.0,32.5,745.0,49.5,1137.0
2019-11-22,,,,,,,,
2019-11-23,,,,,,,,
2019-11-24,46.0,1072.0,33.0,758.0,32.0,741.0,49.5,1135.0
2019-11-25,46.0,1070.0,32.5,757.0,32.0,741.0,49.5,1135.0
2019-11-26,46.0,1075.0,32.5,753.0,32.0,735.0,49.5,1136.0
2019-11-27,46.0,1072.0,32.5,750.0,31.5,735.0,49.5,1131.0
2019-11-28,46.0,1075.0,32.5,749.0,31.5,736.0,49.5,1135.0
2019-11-29,,,,,,,,
2019-11-30,47.5,1100.0,33.0,760.0,,,49.0,1120.0
2019-12-01,46.0,1071.0,32.0,749.0,31.5,735.0,49.5,1135.0
2019-12-02,46.0,1071.0,32.0,745.0,31.5,734.0,49.5,1133.0
2019-12-03,46.0,1076.0,32.0,745.0,31.5,734.0,49.5,1133.0
2019-12-04,46.0,1078.0,32.0,743.0,31.5,729.0,48.5,1123.0
2019-12-05,46.5,1080.0,32.0,742.0,31.5,729.0,48.5,1121.0
2019-12-06,,,,,,,,
2019-12-07,,,,,,,,
2019-12-08,46.0,1077.0,32.0,741.0,31.0,725.0,48.5,1121.0
2019-12-09,46.5,1080.0,32.0,737.0,31.0,724.0,48.5,1121.0
2019-12-10,46.0,1077.0,32.0,740.0,31.0,726.0,48.5,1115.0
2019-12-11,46.0,1079.0,32.0,738.0,31.0,715.0,49.5,1122.0
2019-12-12,45.5,1069.0,32.0,737.0,31.0,710.0,49.0,1114.0
2019-12-13,,,,,,,,
2019-12-14,,,,,,,,
2019-12-15,45.5,1067.0,31.5,735.0,30.5,709.0,49.0,1114.0
2019-12-16,,,,,,,,
2019-12-17,45.5,1066.0,31.5,731.0,30.5,711.0,49.0,1114.0
2019-12-18,45.5,1067.0,31.0,730.0,30.0,706.0,49.0,1115.0
2019-12-19,45.5,1065.0,31.0,727.0,30.0,706.0,48.5,1110.0
2019-12-20,,,31.0,740.0,,,,
2019-12-21,,,,,,,,
2019-12-22,45.5,1065.0,31.0,725.0,30.0,704.0,48.5,1110.0
2019-12-23,45.5,1065.0,31.0,724.0,30.0,704.0,48.5,1110.0
2019-12-24,45.5,1065.0,31.0,725.0,30.0,702.0,48.5,1110.0
2019-12-25,43.0,950.0,31.0,715.0,,,49.0,1075.0
2019-12-26,45.5,1064.0,31.0,724.0,30.0,703.0,48.5,1110.0
2019-12-27,,,,,,,,
2019-12-28,,,,,,,,
2019-12-29,45.5,1068.0,31.0,726.0,30.5,704.0,48.5,1110.0
2019-12-30,45.5,1071.0,31.0,725.0,30.5,704.0,48.5,1110.0
2019-12-31,46.0,1072.0,31.0,725.0,30.5,704.0,48.5,1110.0
2020-01-01,45.5,1069.0,31.0,723.0,31.0,704.0,49.0,1108.0
2020-01-02,45.5,1062.0,31.0,725.0,30.5,705.0,48.5,1112.0
2020-01-03,,,,,,,,
2020-01-04,,,29.0,670.0,,,,
2020-01-05,45.5,1063.0,31.5,734.0,31.0,712.0,48.5,1112.0
2020-01-06,45.5,1060.0,31.5,734.0,31.0,716.0,48.5,1112.0
2020-01-07,45.5,1060.0,31.5,738.0,31.0,717.0,48.5,1109.0
2020-01-08,45.5,1066.0,32.0,739.0,31.0,715.0,48.5,1104.0
2020-01-09,45.5,1061.0,32.0,739.0,31.0,719.0,48.5,1107.0
2020-01-10,,,,,,,,
2020-01-11,,,,,,,,
2020-01-12,45.5,1066.0,32.0,741.0,31.0,721.0,48.5,1107.0
2020-01-13,45.5,1068.0,32.0,743.0,31.0,721.0,48.5,1113.0
2020-01-14,46.0,1069.0,32.0,745.0,31.5,721.0,48.5,1113.0
2020-01-15,46.0,1073.0,32.0,744.0,31.5,723.0,48.5,1113.0
2020-01-16,46.0,1073.0,32.0,746.0,31.5,724.0,48.5,1113.0
2020-01-17,,,32.5,750.0,,,,
2020-01-18,,,25.5,580.0,,,,
2020-01-19,46.5,1073.0,32.0,745.0,31.0,717.0,48.5,1113.0
2020-01-20,46.5,1081.0,32.0,741.0,31.5,719.0,48.5,1105.0
2020-01-21,46.5,1082.0,32.0,740.0,31.5,719.0,48.5,1105.0
2020-01-22,46.5,1080.0,32.0,732.0,31.5,713.0,48.5,1097.0
2020-01-23,46.5,1080.0,32.0,734.0,31.0,719.0,48.5,1105.0
2020-01-24,,,29.0,630.0,,,,
2020-01-25,,,29.0,650.0,,,,
2020-01-26,46.5,1080.0,32.0,732.0,31.0,718.0,48.5,1105.0
2020-01-27,46.5,1067.0,32.0,732.0,31.0,718.0,48.5,1110.0
2020-01-28,46.5,1075.0,31.5,732.0,31.0,709.0,48.5,1110.0
2020-01-29,46.5,1072.0,31.5,732.0,31.0,709.0,48.5,1113.0
2020-01-30,46.5,1073.0,31.5,733.0,31.0,715.0,48.5,1116.0
2020-01-31,,,,,,,,
2020-02-01,,,,,,,,
2020-02-02,46.5,1076.0,31.5,730.0,31.0,715.0,48.5,1113.0
2020-02-03,46.5,1078.0,31.5,729.0,31.0,717.0,48.5,1113.0
2020-02-04,46.5,1080.0,31.5,727.0,31.0,715.0,49.0,1116.0
2020-02-05,46.5,1081.0,31.0,727.0,31.0,714.0,48.5,1118.0
2020-02-06,46.5,1081.0,31.0,725.0,31.0,713.0,48.5,1118.0
2020-02-07,,,,,,,,
2020-02-08,,,,,,,,
2020-02-09,46.5,1082.0,31.0,725.0,31.0,714.0,48.5,1118.0
2020-02-10,46.5,1082.0,31.0,724.0,31.0,714.0,48.5,1118.0
2020-02-11,46.5,1082.0,31.0,723.0,30.5,713.0,48.5,1117.0
2020-02-12,47.0,1082.0,31.0,724.0,30.5,711.0,49.0,1121.0
2020-02-13,47.0,1082.0,31.0,722.0,30.5,708.0,49.0,1121.0
2020-02-14,,,,,,,,
2020-02-15,47.5,1100.0,31.0,720.0,,,44.5,1000.0
2020-02-16,47.0,1083.0,31.0,721.0,30.5,706.0,49.0,1121.0
2020-02-17,47.0,1083.0,31.0,718.0,30.5,705.0,49.0,1121.0
2020-02-18,47.0,1081.0,31.0,720.0,30.5,705.0,49.0,1121.0
2020-02-19,47.0,1083.0,31.0,722.0,31.0,707.0,49.0,1118.0
2020-02-20,47.0,1083.0,31.0,721.0,30.5,698.0,49.0,1118.0
2020-02-21,47.5,1100.0,31.0,720.0,,,44.5,1000.0
2020-02-22,47.5,1100.0,31.0,720.0,,,44.5,1000.0
2020-02-23,47.0,1081.0,31.0,721.0,30.5,705.0,49.0,1118.0
2020-02-24,47.0,1084.0,31.0,720.0,30.0,705.0,49.0,1115.0
2020-02-25,47.0,1078.0,31.0,717.0,30.0,703.0,49.0,1115.0
2020-02-26,47.0,1079.0,31.0,718.0,30.5,706.0,49.0,1115.0
2020-02-27,47.0,1073.0,31.0,717.0,30.5,704.0,49.5,1121.0
2020-02-28,,,29.5,690.0,,,,
2020-02-29,,,,,,,,
2020-03-01,46.5,1069.0,31.0,717.0,30.5,706.0,49.0,1118.0
2020-03-02,46.5,1069.0,31.0,716.0,30.5,705.0,49.0,1118.0
2020-03-03,46.0,1061.0,31.0,714.0,30.0,702.0,49.0,1118.0
2020-03-04,46.0,1061.0,31.0,713.0,30.0,702.0,49.0,1121.0
2020-03-05,46.0,1062.0,31.0,713.0,30.0,699.0,49.0,1120.0
2020-03-06,,,29.5,720.0,28.5,700.0,39.0,940.0
2020-03-07,47.5,1100.0,31.0,720.0,,,44.5,1000.0
2020-03-08,46.0,1061.0,31.0,713.0,30.0,700.0,49.0,1121.0
2020-03-09,46.0,1057.0,31.0,713.0,30.0,702.0,49.0,1124.0
2020-03-10,46.0,1056.0,31.0,712.0,30.0,702.0,48.5,1116.0
2020-03-11,46.0,1054.0,31.0,713.0,30.0,703.0,48.5,1116.0
2020-03-12,46.0,1048.0,31.0,712.0,30.0,703.0,48.5,1116.0
2020-03-13,,,,,,,,
2020-03-14,,,,,,,,
2020-03-15,45.5,1048.0,31.0,712.0,30.0,703.0,48.5,1116.0
2020-03-16,45.0,1044.0,30.5,712.0,30.0,703.0,49.0,1119.0
2020-03-17,42.5,1050.0,31.0,720.0,,,44.5,1000.0
2020-03-18,45.0,1041.0,31.0,715.0,30.5,709.0,49.0,1124.0
2020-03-19,45.0,1044.0,31.0,719.0,30.5,717.0,49.0,1121.0
2020-03-20,40.0,1000.0,33.0,800.0,,,44.5,1050.0
2020-03-21,40.0,1000.0,32.0,750.0,,,47.0,1075.0
2020-03-22,44.5,1028.0,32.5,759.0,31.5,740.0,49.0,1125.0
2020-03-23,44.0,1021.0,33.0,771.0,32.0,741.0,49.5,1125.0
2020-03-24,44.5,1021.0,33.0,765.0,32.0,755.0,49.5,1127.0
2020-03-25,44.0,1014.0,33.0,765.0,32.0,747.0,49.5,1125.0
2020-03-26,47.5,950.0,36.0,815.0,,,52.5,1100.0
2020-03-27,,,,,,,,
2020-03-28,44.5,1020.0,32.5,750.0,,,44.5,1020.0
2020-03-29,44.0,999.0,32.5,765.0,31.0,714.0,50.5,1151.0
2020-03-30,42.5,952.0,33.0,766.0,32.0,718.0,51.0,1148.0
2020-03-31,42.5,952.0,32.5,758.0,32.0,718.0,51.0,1148.0
2020-04-01,41.5,957.0,31.0,718.0,31.5,703.0,48.0,1098.0
2020-04-02,43.0,977.0,31.0,724.0,31.0,670.0,51.0,1173.0
2020-04-03,,,31.0,710.0,29.0,620.0,,
2020-04-04,,,,,,,,
2020-04-05,42.0,942.0,31.0,723.0,30.0,660.0,49.0,1127.0
2020-04-06,42.0,942.0,31.5,732.0,30.0,675.0,49.0,1127.0
2020-04-07,42.0,942.0,30.5,719.0,30.0,660.0,49.0,1127.0
2020-04-08,43.5,982.0,29.5,687.0,30.5,699.0,49.0,1109.0
2020-04-09,42.5,968.0,29.0,665.0,28.0,658.0,48.5,1105.0
2020-04-10,42.5,966.0,29.0,670.0,29.0,670.0,49.0,1125.0
2020-04-11,42.0,961.0,28.5,660.0,28.0,647.0,47.5,1094.0
2020-04-12,42.0,961.0,28.0,661.0,28.0,653.0,47.5,1094.0
2020-04-13,42.0,963.0,28.0,656.0,28.0,649.0,47.5,1094.0
2020-04-14,41.5,957.0,28.0,648.0,28.0,645.0,47.5,1099.0
2020-04-15,41.5,957.0,28.0,648.0,28.0,642.0,47.5,1096.0
2020-04-16,41.5,959.0,28.0,646.0,28.0,642.0,47.5,1096.0
2020-04-17,41.0,940.0,27.5,639.0,27.5,638.0,47.5,1094.0
2020-04-18,41.0,940.0,27.5,631.0,27.5,638.0,47.5,1094.0
2020-04-19,41.0,940.0,27.5,634.0,27.0,628.0,47.5,1094.0
2020-04-20,41.0,940.0,27.5,633.0,27.0,628.0,47.5,1093.0
2020-04-21,40.5,940.0,27.5,633.0,27.0,628.0,47.5,1084.0
2020-04-22,40.5,944.0,27.5,639.0,27.0,632.0,47.5,1083.0
2020-04-23,41.0,940.0,27.5,640.0,27.0,628.0,47.5,1086.0
2020-04-24,41.0,951.0,27.5,638.0,27.0,631.0,47.5,1085.0
2020-04-25,41.0,953.0,28.0,645.0,27.5,632.0,47.5,1085.0
2020-04-26,41.0,949.0,28.0,647.0,28.0,636.0,48.5,1109.0
2020-04-27,41.0,944.0,28.0,650.0,27.5,636.0,47.5,1086.0
2020-04-28,41.0,939.0,28.0,653.0,27.5,636.0,47.5,1086.0
2020-04-29,41.0,957.0,28.5,657.0,27.5,636.0,47.5,1086.0
2020-04-30,41.0,957.0,28.0,652.0,27.5,636.0,47.5,1086.0
2020-05-01,42.0,1010.0,28.0,654.0,25.5,590.0,44.0,1023.0
2020-05-02,41.5,1000.0,28.0,649.0,27.5,630.0,44.0,1023.0
2020-05-03,41.0,943.0,28.0,648.0,27.5,637.0,47.5,1086.0
2020-05-04,41.0,943.0,28.0,647.0,27.0,634.0,47.5,1086.0
2020-05-05,40.5,938.0,28.0,645.0,27.0,634.0,47.5,1086.0
2020-05-06,41.0,938.0,30.0,689.0,,,43.5,990.0
2020-05-07,40.0,931.0,28.0,643.0,27.5,634.0,47.5,1088.0
2020-05-08,41.0,920.0,30.0,650.0,,,42.0,940.0
2020-05-09,40.0,930.0,28.0,630.0,27.5,600.0,40.0,937.0
2020-05-10,40.0,931.0,27.5,640.0,27.0,635.0,46.5,1081.0
2020-05-11,40.0,937.0,27.5,637.0,27.0,630.0,46.5,1081.0
2020-05-12,40.0,931.0,27.5,638.0,27.0,629.0,46.5,1081.0
2020-05-13,40.0,931.0,27.5,637.0,27.0,629.0,46.5,1081.0
2020-05-14,40.0,929.0,27.5,635.0,27.0,629.0,46.5,1078.0
2020-05-15,40.0,935.0,28.5,635.0,,,40.5,945.0
2020-05-16,40.0,950.0,27.5,630.0,,,40.5,945.0
2020-05-17,40.0,937.0,27.5,636.0,27.0,618.0,46.5,1078.0
2020-05-18,40.0,928.0,27.5,632.0,26.5,618.0,46.5,1075.0
2020-05-19,40.0,928.0,27.5,632.0,26.5,618.0,46.5,1075.0
2020-05-20,40.0,928.0,27.5,632.0,26.5,623.0,46.5,1075.0
2020-05-21,36.5,867.0,29.0,650.0,26.5,635.0,40.0,930.0
2020-05-22,36.0,840.0,30.0,650.0,24.5,590.0,42.0,940.0
2020-05-23,36.0,840.0,30.0,650.0,28.5,700.0,42.0,940.0
2020-05-24,34.5,840.0,27.0,620.0,28.5,700.0,38.0,920.0
2020-05-25,,,,,,,,
2020-05-26,,,29.0,610.0,,,,
2020-05-27,40.0,926.0,28.5,660.0,29.0,672.0,46.5,1075.0
2020-05-28,40.0,926.0,29.0,668.0,29.0,674.0,46.5,1075.0
2020-05-29,,,,,,,,
2020-05-30,,,,,,,,
2020-05-31,40.0,931.0,29.5,686.0,29.5,684.0,46.5,1075.0
2020-06-01,41.0,949.0,30.0,696.0,29.5,683.0,47.5,1095.0
2020-06-02,40.0,934.0,30.0,695.0,29.5,683.0,47.5,1095.0
2020-06-03,40.5,941.0,30.0,704.0,30.0,691.0,47.5,1096.0
2020-06-04,40.0,936.0,30.5,709.0,30.0,695.0,47.5,1096.0
2020-06-05,,,,,,,,
2020-06-06,,,,,,,,
2020-06-07,40.0,938.0,31.0,715.0,30.5,707.0,47.5,1096.0
2020-06-08,41.0,944.0,31.0,718.0,30.5,705.0,47.5,1093.0
2020-06-09,40.0,936.0,31.0,724.0,30.5,706.0,48.5,1123.0
2020-06-10,41.0,946.0,31.0,724.0,31.0,715.0,46.5,1082.0
2020-06-11,41.0,948.0,31.0,726.0,31.5,719.0,46.5,1082.0
2020-06-12,,,29.5,700.0,,,,
2020-06-13,46.5,1075.0,31.5,740.0,,,50.5,1180.0
2020-06-14,41.0,951.0,31.5,729.0,31.0,720.0,46.5,1082.0
2020-06-15,41.0,958.0,31.5,734.0,31.0,721.0,46.5,1082.0
2020-06-16,41.0,965.0,32.0,738.0,31.0,717.0,47.0,1082.0
2020-06-17,41.0,961.0,32.0,741.0,31.5,723.0,47.5,1091.0
2020-06-18,41.0,968.0,32.0,748.0,31.0,727.0,47.5,1088.0
2020-06-19,,,,,,,,
2020-06-20,49.5,1150.0,33.5,810.0,,,59.0,1400.0
2020-06-21,42.0,976.0,32.5,762.0,32.0,750.0,47.5,1086.0
2020-06-22,42.0,976.0,33.0,764.0,32.0,751.0,47.5,1086.0
2020-06-23,42.0,980.0,33.0,765.0,32.5,756.0,47.5,1086.0
2020-06-24,42.0,983.0,33.0,766.0,32.5,762.0,47.5,1088.0
2020-06-25,42.0,983.0,33.0,767.0,32.5,763.0,47.5,1088.0
2020-06-26,,,,,,,,
2020-06-27,,,,,,,,
2020-06-28,42.0,983.0,33.0,766.0,32.5,764.0,47.5,1091.0
2020-06-29,42.0,976.0,33.0,767.0,32.5,764.0,47.5,1091.0
2020-06-30,42.0,982.0,33.0,770.0,33.0,768.0,47.5,1093.0
2020-07-01,42.0,987.0,33.0,775.0,33.5,777.0,47.5,1095.0
2020-07-02,42.0,980.0,33.0,776.0,33.5,776.0,47.5,1100.0
2020-07-03,44.5,1000.0,31.0,700.0,,,45.0,1000.0
2020-07-04,,,,,,,,
2020-07-05,43.0,992.0,33.5,780.0,32.5,766.0,47.5,1103.0
2020-07-06,43.0,995.0,33.5,781.0,33.0,774.0,47.5,1103.0
2020-07-07,43.0,994.0,33.5,784.0,32.5,772.0,47.5,1103.0
2020-07-08,43.0,994.0,33.5,785.0,33.0,773.0,47.5,1103.0
2020-07-09,43.0,992.0,33.5,786.0,33.0,777.0,47.5,1103.0
2020-07-10,,,,,,,,
2020-07-11,44.5,1000.0,32.5,720.0,,,45.0,1000.0
2020-07-12,43.0,993.0,33.5,785.0,33.0,773.0,47.5,1103.0
2020-07-13,43.0,998.0,34.0,789.0,33.5,778.0,47.5,1100.0
2020-07-14,43.5,1006.0,34.0,791.0,33.5,781.0,47.5,1103.0
2020-07-15,43.5,1007.0,34.0,794.0,33.5,787.0,47.5,1103.0
2020-07-16,44.0,1013.0,34.0,797.0,33.5,790.0,47.5,1103.0
2020-07-17,,,,,,,,
2020-07-18,,,,,,,,
2020-07-19,44.0,1014.0,34.5,802.0,34.0,800.0,47.5,1103.0
2020-07-20,44.0,1017.0,34.5,804.0,34.0,800.0,47.5,1103.0
2020-07-21,44.0,1015.0,34.5,804.0,34.0,796.0,47.5,1103.0
2020-07-22,44.0,1015.0,34.5,805.0,34.0,796.0,47.5,1103.0
2020-07-23,44.0,1013.0,34.5,805.0,34.0,796.0,47.5,1100.0
2020-07-24,,,,,,,,
2020-07-25,,,,,,,,
2020-07-26,44.0,1016.0,34.5,805.0,34.0,791.0,47.5,1103.0
2020-07-27,44.0,1018.0,34.5,808.0,34.0,791.0,47.5,1103.0
2020-07-28,44.5,1029.0,34.5,807.0,34.0,799.0,47.5,1103.0
2020-07-29,44.5,1030.0,34.5,811.0,34.5,803.0,48.0,1106.0
2020-07-30,44.5,1034.0,34.5,812.0,34.0,799.0,48.5,1113.0
2020-07-31,,,,,,,,
2020-08-01,,,,,,,,
2020-08-02,,,,,,,,
2020-08-03,44.5,1039.0,35.0,814.0,34.0,797.0,48.5,1113.0
2020-08-04,44.5,1039.0,35.0,816.0,34.5,808.0,48.5,1116.0
2020-08-05,45.0,1028.0,35.0,823.0,34.5,810.0,49.0,1121.0
2020-08-06,45.0,1029.0,35.0,819.0,34.5,802.0,49.0,1121.0
2020-08-07,,,,,,,,
2020-08-08,,,,,,,,
2020-08-09,44.5,1025.0,35.0,816.0,34.0,798.0,48.5,1112.0
2020-08-10,44.5,1025.0,35.0,816.0,34.0,798.0,48.5,1112.0
2020-08-11,48.0,1070.0,38.0,878.0,,,58.0,1310.0
2020-08-12,45.0,1036.0,35.0,812.0,34.0,795.0,48.5,1112.0
2020-08-13,45.0,1036.0,35.0,812.0,34.0,795.0,48.5,1112.0
2020-08-14,,,,,,,,
2020-08-15,,,,,,,,
2020-08-16,45.0,1038.0,35.0,814.0,34.0,794.0,49.0,1112.0
2020-08-17,45.0,1036.0,34.5,810.0,34.0,789.0,49.0,1112.0
2020-08-18,45.0,1036.0,34.5,810.0,34.0,789.0,48.5,1093.0
2020-08-19,45.0,1040.0,34.5,810.0,34.0,793.0,48.5,1093.0
2020-08-20,45.0,1036.0,34.5,810.0,34.0,784.0,48.5,1093.0
2020-08-21,,,,,,,,
2020-08-22,,,33.0,800.0,,,,
2020-08-23,45.0,1038.0,34.5,809.0,34.0,799.0,48.5,1101.0
2020-08-24,45.0,1039.0,34.5,813.0,34.0,800.0,48.5,1101.0
2020-08-25,45.0,1039.0,34.5,814.0,34.5,804.0,48.5,1101.0
2020-08-26,45.0,1034.0,34.5,811.0,34.5,804.0,48.5,1093.0
2020-08-27,45.0,1040.0,34.5,813.0,34.0,802.0,49.5,1112.0
2020-08-28,,,,,,,,
2020-08-29,,,,,,,,
2020-08-30,,,,,,,,
2020-08-31,45.0,1037.0,34.5,815.0,34.5,800.0,49.0,1104.0
2020-09-01,45.0,1037.0,35.0,820.0,34.0,800.0,49.0,1104.0
2020-09-02,45.0,1051.0,35.0,818.0,34.0,801.0,49.5,1115.0
2020-09-03,45.0,1051.0,35.0,820.0,34.0,801.0,49.5,1115.0
2020-09-04,,,,,,,,
2020-09-05,,,,,,,,
2020-09-06,45.0,1043.0,35.0,821.0,34.5,803.0,49.0,1111.0
2020-09-07,45.0,1043.0,35.0,819.0,34.5,804.0,49.0,1111.0
2020-09-08,45.0,1039.0,35.0,819.0,34.5,808.0,49.0,1111.0
2020-09-09,45.0,1034.0,35.0,819.0,34.5,808.0,49.5,1114.0
2020-09-10,45.0,1035.0,35.0,821.0,34.5,804.0,49.5,1114.0
2020-09-11,,,,,,,,
2020-09-12,,,,,,,,
2020-09-13,45.0,1035.0,35.0,818.0,34.5,800.0,49.5,1114.0
2020-09-14,45.0,1040.0,35.0,817.0,34.5,800.0,49.0,1109.0
2020-09-15,45.0,1040.0,35.0,820.0,34.0,799.0,49.5,1116.0
2020-09-16,45.0,1040.0,35.0,820.0,34.0,801.0,49.5,1116.0
2020-09-17,45.0,1040.0,35.0,819.0,34.0,801.0,49.5,1110.0
2020-09-18,,,37.0,880.0,,,,
2020-09-19,,,,,,,,
2020-09-20,45.5,1046.0,35.0,822.0,34.5,807.0,49.5,1116.0
2020-09-21,45.5,1046.0,35.0,821.0,34.5,805.0,49.5,1116.0
2020-09-22,45.5,1050.0,35.0,819.0,34.5,805.0,49.5,1116.0
2020-09-23,45.5,1048.0,35.0,822.0,34.5,801.0,49.5,1116.0
2020-09-24,45.5,1050.0,35.0,822.0,34.5,801.0,49.5,1116.0
2020-09-25,,,,,,,,
2020-09-26,,,,,,,,
2020-09-27,46.0,1049.0,35.5,828.0,34.5,805.0,49.5,1126.0
2020-09-28,46.0,1051.0,35.5,831.0,34.5,805.0,49.5,1116.0
2020-09-29,46.0,1052.0,35.5,835.0,34.5,803.0,49.5,1116.0
2020-09-30,46.0,1056.0,35.5,835.0,34.5,808.0,49.5,1116.0
2020-10-01,46.0,1061.0,35.5,837.0,34.5,808.0,49.5,1116.0
2020-10-02,,,,,,,,
2020-10-03,44.5,1000.0,33.5,730.0,,,45.0,1000.0
2020-10-04,46.5,1067.0,35.5,837.0,34.5,815.0,49.5,1126.0
2020-10-05,46.5,1064.0,35.5,837.0,34.5,815.0,49.5,1116.0
2020-10-06,46.5,1066.0,35.5,838.0,34.5,819.0,49.5,1116.0
2020-10-07,47.0,1077.0,35.5,837.0,35.0,823.0,49.5,1123.0
2020-10-08,47.5,1092.0,35.5,840.0,35.5,834.0,49.5,1123.0
2020-10-09,45.0,1040.0,37.0,885.0,,,46.0,1040.0
2020-10-10,,,,,,,,
2020-10-11,48.5,1116.0,36.0,843.0,35.5,828.0,49.5,1129.0
2020-10-12,49.0,1116.0,36.0,849.0,35.5,828.0,49.5,1129.0
2020-10-13,49.0,1118.0,36.0,851.0,35.5,828.0,49.5,1129.0
2020-10-14,49.0,1127.0,36.0,851.0,35.5,834.0,50.0,1138.0
2020-10-15,49.0,1114.0,36.5,858.0,35.5,839.0,49.5,1142.0
2020-10-16,44.0,1000.0,36.0,850.0,35.0,830.0,48.0,1050.0
2020-10-17,,,,,,,,
2020-10-18,49.5,1133.0,36.5,857.0,35.5,843.0,49.5,1126.0
2020-10-19,49.0,1129.0,36.5,859.0,36.0,848.0,49.5,1133.0
2020-10-20,49.0,1131.0,36.5,857.0,36.0,850.0,49.5,1133.0
2020-10-21,49.0,1134.0,36.5,859.0,36.0,846.0,50.5,1141.0
2020-10-22,49.0,1139.0,36.5,862.0,35.5,843.0,50.5,1153.0
2020-10-23,,,,,,,,
2020-10-24,,,,,,,,
2020-10-25,49.0,1135.0,36.5,857.0,35.5,839.0,49.5,1136.0
2020-10-26,,,35.5,840.0,,,,
2020-10-27,49.0,1123.0,36.5,857.0,36.0,842.0,49.5,1134.0
2020-10-28,48.5,1115.0,36.5,856.0,36.0,851.0,50.0,1138.0
2020-10-29,48.5,1123.0,36.5,858.0,36.0,851.0,49.5,1134.0
2020-10-30,,,,,,,,
2020-10-31,,,,,,,,
2020-11-01,48.0,1109.0,36.5,856.0,36.0,845.0,49.5,1128.0
2020-11-02,47.0,1090.0,36.0,848.0,35.5,834.0,49.5,1128.0
2020-11-03,47.0,1088.0,35.5,839.0,35.5,831.0,49.5,1128.0
2020-11-04,47.5,1091.0,35.5,835.0,35.0,828.0,50.0,1139.0
2020-11-05,47.5,1102.0,35.0,824.0,34.5,818.0,49.5,1131.0
2020-11-06,,,,,,,,
2020-11-07,46.0,1088.0,35.0,818.0,,,42.0,950.0
2020-11-08,47.0,1092.0,34.5,814.0,34.5,814.0,49.5,1129.0
2020-11-09,47.5,1106.0,34.5,813.0,34.5,812.0,49.5,1132.0
2020-11-10,48.0,1109.0,34.5,809.0,34.5,810.0,49.5,1132.0
2020-11-11,48.5,1119.0,34.0,799.0,34.5,808.0,50.5,1143.0
2020-11-12,48.5,1120.0,34.0,794.0,34.0,808.0,49.5,1132.0
2020-11-13,,,,,,,,
2020-11-14,,,,,,,,
