date,chemical fertilizer - d. a. p_avg_retail_price,chemical fertilizer - d. a. p_avg_wholesale_price,chemical fertilizer - gypsum (imported)_avg_retail_price,chemical fertilizer - gypsum (imported)_avg_wholesale_price,chemical fertilizer - gypsum (local)_avg_retail_price,chemical fertilizer - gypsum (local)_avg_wholesale_price,chemical fertilizer - m. p (imported) - china_avg_retail_price,chemical fertilizer - m. p (imported) - china_avg_wholesale_price,chemical fertilizer - m. p (imported) - russia_avg_retail_price,chemical fertilizer - m. p (imported) - russia_avg_wholesale_price,chemical fertilizer - s. s. p (imported) - crystal_avg_retail_price,chemical fertilizer - s. s. p (imported) - crystal_avg_wholesale_price,chemical fertilizer - s. s. p (imported) - powder_avg_retail_price,chemical fertilizer - s. s. p (imported) - powder_avg_wholesale_price,chemical fertilizer - s. s. p (local) - powder_avg_retail_price,chemical fertilizer - s. s. p (local) - powder_avg_wholesale_price,chemical fertilizer - t. s. p. (imported)_avg_retail_price,chemical fertilizer - t. s. p. (imported)_avg_wholesale_price,chemical fertilizer - t. s. p. (local)_avg_retail_price,chemical fertilizer - t. s. p. (local)_avg_wholesale_price,chemical fertilizer - urea (ghorashal)_avg_retail_price,chemical fertilizer - urea (ghorashal)_avg_wholesale_price,chemical fertilizer - urea (jamuna)_avg_retail_price,chemical fertilizer - urea (jamuna)_avg_wholesale_price,chemical fertilizer - urea (kafco)_avg_retail_price,chemical fertilizer - urea (kafco)_avg_wholesale_price,chemical fertilizer - urea (zia)_avg_retail_price,chemical fertilizer - urea (zia)_avg_wholesale_price,chemical fertilizer - zinc (imported)_avg_retail_price,chemical fertilizer - zinc (imported)_avg_wholesale_price,chemical fertilizer - zinc (local)_avg_retail_price,chemical fertilizer - zinc (local)_avg_wholesale_price,compost manure - cow dung_avg_retail_price,compost manure - cow dung_avg_wholesale_price
2017-08-20,25.5,1247.0,7.0,258.0,10.5,600.0,16.5,738.0,15.5,752.0,,,,,,,22.5,1124.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,188.5,20000.0,,
2017-08-21,25.5,1247.0,7.0,258.0,10.5,600.0,16.5,738.0,15.5,752.0,,,,,,,22.5,1124.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,188.5,20000.0,,
2017-08-22,25.5,1251.0,7.0,258.0,10.5,600.0,16.0,733.0,15.5,752.0,,,,,,,22.5,1124.0,22.5,1080.0,16.5,772.0,,,16.5,800.0,16.5,803.0,137.0,7525.0,188.5,20000.0,,
2017-08-23,25.5,1248.0,7.0,258.0,10.5,600.0,16.0,731.0,30.5,750.0,,,,,,,22.5,1121.0,23.5,1110.0,15.5,764.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,167.5,20000.0,,
2017-08-24,25.5,1247.0,7.0,258.0,10.5,600.0,16.5,738.0,15.5,750.0,,,,,,,22.5,1123.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,188.5,20000.0,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,25.5,1247.0,7.0,258.0,10.5,600.0,16.5,738.0,15.5,750.0,,,,,,,22.5,1123.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,188.5,20000.0,,
2017-08-28,26.0,1247.0,7.0,258.0,10.5,600.0,16.5,738.0,15.5,750.0,,,,,,,22.5,1125.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,813.0,137.0,7525.0,188.5,20000.0,,
2017-08-29,25.5,1247.0,7.0,258.0,10.5,600.0,16.5,738.0,15.5,750.0,,,,,,,22.5,1123.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,188.5,20000.0,,
2017-08-30,25.5,1248.0,7.0,258.0,10.5,600.0,16.0,731.0,30.5,750.0,,,,,,,22.5,1119.0,23.5,1110.0,15.5,764.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,167.5,20000.0,,
2017-08-31,25.5,1245.0,7.0,258.0,10.5,550.0,15.5,739.0,15.5,750.0,,,,,,,22.5,1126.0,23.5,1110.0,16.5,772.0,,,16.5,801.0,16.5,803.0,137.0,7525.0,177.0,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,25.5,1245.0,7.0,258.0,10.5,550.0,15.5,739.0,15.5,752.0,,,,,,,22.5,1125.0,23.5,1110.0,16.5,772.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,177.0,,,
2017-09-05,25.5,1246.0,7.0,258.0,10.5,550.0,15.5,731.0,30.5,752.0,,,,,,,22.5,1122.0,23.5,1110.0,16.5,686.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,151.5,,,
2017-09-06,25.5,1246.0,7.0,258.0,10.5,550.0,15.5,731.0,30.5,752.0,,,,,,,22.5,1122.0,23.5,1110.0,15.5,764.0,,,16.5,802.0,16.5,803.0,137.0,7525.0,151.5,,,
2017-09-07,24.5,1232.0,7.0,258.0,8.5,442.0,15.5,737.0,15.5,752.0,,,24.5,1250.0,,,22.5,1127.0,22.5,1080.0,16.5,772.0,,,16.5,800.0,16.5,813.0,137.0,7525.0,177.0,,3.0,100.0
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,23.5,1232.0,9.0,380.0,8.5,442.0,15.5,737.0,15.5,755.0,,,24.5,1250.0,,,23.0,1127.0,22.5,1080.0,16.5,772.0,,,16.5,800.0,16.5,797.0,156.0,10000.0,177.0,,3.0,100.0
2017-09-11,23.5,1226.0,9.0,380.0,6.5,333.0,15.5,737.0,15.5,747.0,,,24.5,1250.0,,,23.5,1127.0,22.5,1080.0,16.5,772.0,,,16.5,794.0,16.5,797.0,156.0,10000.0,177.0,,3.0,100.0
2017-09-12,24.5,1235.0,9.0,380.0,9.5,328.0,15.5,737.0,15.5,753.0,,,24.5,1250.0,,,23.5,1122.0,22.5,1080.0,16.5,772.0,,,16.5,800.0,16.5,800.0,156.0,10000.0,177.0,,3.0,100.0
2017-09-13,25.5,1250.0,9.0,380.0,11.0,325.0,15.5,734.0,15.5,753.0,,,,,,,23.5,1122.0,22.5,1080.0,16.5,772.0,,,16.5,801.0,16.5,800.0,156.0,10000.0,177.0,,,
2017-09-14,25.5,1250.0,9.0,380.0,11.5,325.0,15.5,737.0,15.5,753.0,,,,,,,23.5,1120.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,800.0,156.0,10000.0,163.5,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,25.5,1250.0,9.0,380.0,11.5,325.0,15.5,737.0,15.5,753.0,,,,,,,23.5,1120.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,800.0,156.0,10000.0,163.5,,,
2017-09-18,25.5,1249.0,9.0,380.0,11.5,550.0,15.5,737.0,15.5,752.0,,,,,,,23.5,1120.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,797.0,156.0,10000.0,163.5,,,
2017-09-19,25.5,1249.0,9.0,380.0,11.5,550.0,15.5,737.0,15.5,752.0,,,,,,,23.5,1120.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,797.0,156.0,10000.0,163.5,,,
2017-09-20,25.5,1250.0,9.0,380.0,11.5,550.0,15.5,729.0,32.5,752.0,,,,,,,23.5,1118.0,22.5,1080.0,16.0,776.0,,,16.5,801.0,16.5,797.0,156.0,10000.0,151.0,,,
2017-09-21,25.5,1250.0,9.0,380.0,11.5,325.0,15.5,737.0,15.5,753.0,,,,,,,23.5,1120.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,800.0,156.0,10000.0,163.5,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,25.5,1249.0,9.0,380.0,11.5,550.0,15.5,737.0,15.5,752.0,,,,,,,23.5,1120.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,797.0,156.0,10000.0,163.5,,,
2017-09-25,25.5,1249.0,9.0,380.0,11.5,550.0,15.5,737.0,15.5,752.0,,,,,,,23.5,1122.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,797.0,156.0,10000.0,163.5,,,
2017-09-26,25.5,1249.0,9.0,380.0,11.5,550.0,15.5,737.0,15.5,752.0,,,,,,,23.5,1122.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,797.0,156.0,10000.0,163.5,,,
2017-09-27,25.5,1251.0,9.0,380.0,11.5,450.0,16.0,729.0,30.5,753.0,,,,,,,23.0,1117.0,22.5,1080.0,16.0,776.0,,,16.5,801.0,16.5,794.0,156.0,10000.0,163.0,20000.0,,
2017-09-28,26.0,1250.0,9.0,380.0,11.5,625.0,16.0,736.0,15.5,752.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,790.0,156.0,10000.0,175.5,20000.0,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,26.0,1250.0,9.0,380.0,11.5,625.0,16.0,736.0,15.5,752.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,790.0,156.0,10000.0,175.5,20000.0,,
2017-10-03,26.0,1250.0,9.0,380.0,11.5,625.0,16.0,736.0,15.5,752.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,790.0,156.0,10000.0,175.5,20000.0,,
2017-10-04,26.0,1260.0,9.0,380.0,11.0,403.0,16.0,731.0,15.5,753.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-05,26.5,1260.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,26.5,1260.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-09,26.5,1260.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-10,26.5,1260.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-11,26.0,1260.0,9.0,380.0,11.0,403.0,16.0,731.0,15.5,753.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-12,26.5,1263.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1118.0,,,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,26.5,1260.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-16,26.5,1260.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1117.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-17,26.0,1250.0,9.0,380.0,11.5,625.0,16.0,736.0,15.5,752.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,,,16.5,801.0,16.5,790.0,156.0,10000.0,175.5,10000.0,,
2017-10-18,26.0,1261.0,9.0,380.0,11.0,403.0,16.0,726.0,30.5,753.0,,,,,,,23.0,1117.0,22.5,1080.0,16.0,776.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,160.5,10000.0,,
2017-10-19,26.5,1261.0,9.0,380.0,10.5,503.0,16.0,731.0,15.5,752.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,790.0,156.0,10000.0,169.5,10000.0,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22,26.0,1261.0,9.0,380.0,11.0,403.0,16.0,731.0,15.5,753.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-23,26.0,1261.0,9.0,380.0,11.0,403.0,16.0,731.0,15.5,753.0,,,,,,,23.5,1118.0,22.5,1080.0,17.0,786.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-24,26.5,1262.0,9.0,380.0,10.0,403.0,16.0,728.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,16.5,772.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,176.0,10000.0,,
2017-10-25,26.0,1262.0,9.0,380.0,11.0,403.0,16.0,728.0,30.5,753.0,,,,,,,23.0,1118.0,22.5,1080.0,16.0,782.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,160.5,10000.0,,
2017-10-26,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-30,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-10-31,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-11-01,26.0,1262.0,9.0,380.0,11.0,403.0,16.0,728.0,30.5,753.0,,,,,,,23.0,1118.0,22.5,1080.0,16.0,782.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,160.5,10000.0,,
2017-11-02,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-05,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-11-06,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1119.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,794.0,156.0,10000.0,169.5,10000.0,,
2017-11-07,26.0,1263.0,9.0,380.0,11.0,403.0,16.0,734.0,15.5,753.0,,,,,,,23.5,1123.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,169.5,10000.0,,
2017-11-08,26.0,1262.0,9.0,380.0,11.0,403.0,16.0,728.0,30.5,754.0,,,,,,,23.5,1122.0,22.5,1080.0,16.0,782.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,160.5,10000.0,,
2017-11-09,26.0,1263.0,9.0,380.0,11.0,400.0,16.0,734.0,15.5,754.0,,,,,,,23.5,1123.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,169.5,10000.0,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-12,26.0,1263.0,9.0,380.0,11.0,400.0,16.0,739.0,15.5,754.0,,,,,,,23.0,1106.0,22.5,1080.0,17.0,820.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,169.5,10000.0,,
2017-11-13,26.0,1263.0,9.0,380.0,11.0,400.0,16.0,734.0,15.5,754.0,,,,,,,23.5,1123.0,22.5,1080.0,17.0,796.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,169.5,10000.0,,
2017-11-14,26.0,1263.0,9.0,380.0,11.0,400.0,16.0,734.0,15.5,754.0,,,,,,,23.5,1123.0,22.5,1080.0,16.5,796.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,169.5,10000.0,,
2017-11-15,26.0,1263.0,9.0,380.0,11.0,400.0,15.5,728.0,30.5,754.0,,,,,,,23.5,1122.0,22.5,1080.0,15.5,782.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,160.5,10000.0,,
2017-11-16,26.0,1264.0,9.0,380.0,11.0,400.0,15.5,734.0,15.5,754.0,,,,,,,23.5,1123.0,22.5,1080.0,16.5,796.0,17.5,800.0,16.5,790.0,16.5,800.0,156.0,10000.0,169.5,10000.0,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-19,26.5,1265.0,9.0,380.0,11.5,400.0,16.0,731.0,15.5,754.0,,,,,,,23.5,1125.0,22.5,1080.0,16.5,796.0,17.5,800.0,16.5,793.0,16.5,800.0,156.0,10000.0,167.0,10000.0,,
2017-11-20,26.5,1265.0,9.0,380.0,11.5,400.0,16.0,731.0,15.5,754.0,,,,,,,23.5,1125.0,22.5,1080.0,16.5,796.0,17.5,800.0,16.5,793.0,16.5,800.0,156.0,10000.0,167.0,10000.0,,
2017-11-21,26.0,1264.0,9.0,380.0,11.5,400.0,15.5,725.0,30.5,754.0,,,,,,,23.5,1123.0,22.5,1080.0,15.5,782.0,17.5,800.0,16.5,793.0,16.5,800.0,156.0,10000.0,156.5,10000.0,,
2017-11-22,26.0,1270.0,9.0,380.0,11.5,398.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.5,860.0,16.5,807.0,16.5,800.0,156.0,10000.0,167.0,10000.0,,
2017-11-23,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.5,860.0,16.5,815.0,16.5,800.0,155.5,9750.0,167.0,10000.0,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-26,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.5,860.0,16.5,815.0,16.5,800.0,155.5,9750.0,167.0,10000.0,,
2017-11-27,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.5,860.0,16.5,815.0,16.5,800.0,155.5,9750.0,167.0,10000.0,,
2017-11-28,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.5,860.0,16.5,815.0,16.5,800.0,155.5,9750.0,167.0,10000.0,,
2017-11-29,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.0,860.0,16.5,815.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-11-30,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.0,860.0,16.5,815.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-03,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.0,860.0,16.5,815.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-04,26.0,1270.0,9.0,380.0,11.0,390.0,16.5,739.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1080.0,16.5,796.0,17.0,860.0,16.5,807.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-05,26.0,1269.0,9.0,380.0,11.0,390.0,16.5,737.0,15.5,758.0,,,,,,,23.5,1127.0,22.5,1070.0,16.5,796.0,17.0,860.0,16.5,807.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-06,26.0,1269.0,9.0,380.0,11.0,390.0,16.5,737.0,15.5,756.0,,,,,,,23.5,1126.0,22.5,1070.0,16.5,796.0,17.0,860.0,16.5,804.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-07,26.0,1269.0,9.0,380.0,11.0,390.0,16.5,737.0,15.5,756.0,,,,,,,23.5,1126.0,22.5,1070.0,16.5,796.0,17.0,860.0,16.5,804.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10,26.0,1269.0,9.0,380.0,11.0,390.0,16.5,737.0,15.5,756.0,,,,,,,23.5,1126.0,22.5,1070.0,16.5,796.0,17.0,860.0,16.5,804.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-11,26.0,1269.0,9.0,380.0,11.0,390.0,16.5,737.0,15.5,756.0,,,,,,,23.5,1126.0,22.5,1070.0,16.5,796.0,17.0,860.0,16.5,804.0,16.5,800.0,153.0,9600.0,167.0,10000.0,,
2017-12-12,25.5,1254.0,9.0,380.0,11.5,428.0,16.0,735.0,15.5,756.0,,,,,,,23.5,1126.0,22.5,1070.0,16.5,796.0,,,16.5,804.0,16.5,800.0,153.0,9600.0,175.0,10000.0,,
2017-12-13,25.5,1267.0,9.0,380.0,35.0,428.0,16.5,731.0,32.5,756.0,,,,,,,22.5,1119.0,22.5,1070.0,15.5,782.0,,,16.5,813.0,16.5,800.0,153.0,9600.0,120.5,5120.0,,
2017-12-14,26.0,1269.0,9.0,380.0,35.0,428.0,16.5,737.0,15.5,756.0,,,,,,,23.0,1121.0,22.5,1070.0,16.5,796.0,,,16.5,813.0,16.5,800.0,153.0,9600.0,119.0,5120.0,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,26.0,1269.0,9.0,380.0,35.0,428.0,16.5,744.0,15.5,756.0,,,,,,,22.5,1100.0,22.5,1070.0,17.0,820.0,,,16.5,813.0,16.5,800.0,153.0,9600.0,119.0,5120.0,,
2017-12-18,25.5,1271.0,,,35.0,428.0,16.5,735.0,15.5,756.0,,,,,,,22.5,1129.0,22.5,1070.0,16.5,796.0,,,16.5,817.0,16.5,800.0,150.0,9200.0,119.0,5120.0,,
2017-12-19,25.5,1271.0,,,35.0,428.0,16.5,735.0,15.5,756.0,,,,,,,22.5,1129.0,22.5,1070.0,16.5,796.0,,,16.5,817.0,16.5,800.0,150.0,9200.0,119.0,5120.0,,
2017-12-20,25.5,1254.0,,,11.5,426.0,15.5,727.0,32.5,756.0,,,,,,,23.5,1131.0,22.5,1060.0,16.5,731.0,,,16.5,804.0,16.5,800.0,150.0,9200.0,158.5,10000.0,,
2017-12-21,25.5,1269.0,,,11.0,388.0,16.0,737.0,15.5,756.0,,,,,,,22.5,1129.0,22.5,1060.0,16.5,796.0,,,16.5,813.0,16.5,800.0,150.0,9200.0,167.0,10000.0,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24,25.5,1268.0,,,11.0,388.0,16.0,737.0,15.5,755.0,,,,,,,23.5,1130.0,22.5,1060.0,16.5,796.0,,,16.5,813.0,16.5,793.0,150.0,9200.0,167.0,10000.0,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,25.5,1268.0,,,11.0,388.0,16.0,737.0,15.5,755.0,,,,,,,23.5,1130.0,22.5,1060.0,16.5,796.0,,,16.5,813.0,16.5,793.0,150.0,9200.0,167.0,10000.0,,
2017-12-27,25.5,1267.0,,,11.0,388.0,15.5,731.0,36.5,755.0,,,,,,,22.5,1127.0,22.5,1060.0,16.5,731.0,,,16.5,813.0,16.5,793.0,150.0,9200.0,156.5,10000.0,,
2017-12-28,25.5,1268.0,,,11.0,388.0,16.0,737.0,15.5,755.0,,,,,,,23.5,1130.0,22.5,1060.0,16.5,796.0,,,16.5,813.0,16.5,793.0,150.0,9200.0,167.0,10000.0,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,25.5,1268.0,,,11.0,388.0,16.0,737.0,15.5,755.0,,,,,,,23.5,1130.0,22.5,1060.0,16.5,796.0,,,16.5,813.0,16.5,793.0,150.0,9200.0,167.0,10000.0,,
2018-01-01,25.5,1268.0,,,11.0,388.0,16.0,737.0,15.5,755.0,,,,,,,23.5,1130.0,22.5,1060.0,16.5,796.0,,,16.5,813.0,16.5,793.0,150.0,9200.0,167.0,10000.0,,
